logon_frequency_daily,logoff_frequency_daily,failed_logon_ratio,after_hours_activity_ratio,weekend_activity_ratio,remote_logon_count,resource_access_count,file_copy_to_usb_bytes,email_sent_count,email_attachment_size,email_external_recipient_ratio,web_uncategorized_visits,web_download_bytes,privilege_escalation_attempts,unusual_machine_access_pattern,off_baseline_app_usage,sentiment_negative_score,concurrent_logon_count,geo_velocity_anomaly_score,Label,Attack_Type
1.8991,1.0924,1.6141,1.5863,1.9426,0.4546,1.727,143.4372,0.7366,1.5505,0.4641,0.8273,21592.9528,0.8636,8.9332,6.0788,3.2367,0.7573,1.2317,1,InsiderThreat_Sabotage
0.8774,0.0869,0.1334,0.8083,2.2627,0.7707,0.9897,12.98,0.6684,0.5544,1.3761,0.4342,449.3343,0.1124,0.7992,1.1448,0.1473,1.0,1.2177,0,Benign
1.4149,0.9399,0.0533,0.9623,0.559,0.6946,1.2352,5.3421,0.9759,1.2543,0.9972,0.2716,36743.7921,0.1015,0.0436,1.9907,1.937,1.0,1.3046,0,Benign
0.7366,1.2341,0.0431,1.6655,0.5475,0.3763,1.0195,57.2199,1.0566,1.1089,1.1023,1.6505,3467.1739,0.0658,0.3915,1.4637,0.794,1.0,0.1911,0,Benign
1.3694,1.7179,0.1311,0.1292,2.1673,1.5345,1.5163,226.7155,1.1512,0.3406,1.6297,0.9224,11445.5596,0.1314,1.0466,1.2054,0.6134,1.0,0.7971,0,Benign
0.5367,1.3678,0.115,1.0864,0.6651,0.3903,0.2434,1335.0159,0.6771,0.7861,0.451,0.7414,34879.8837,0.1074,1.052,0.7211,1.4005,1.0,0.584,0,Benign
0.1216,0.7724,0.114,0.1608,1.0994,0.7447,1.4032,152.644,1.4473,1.0027,0.9962,0.786,22985.697,0.1327,0.9309,1.1738,0.3393,1.0,0.8434,0,Benign
0.572,1.0593,0.8557,0.1079,1.1104,0.6276,1.7962,70.6664,1.3958,1.33,1.7513,0.8961,36304.9565,5.8193,1.2508,7.1525,0.1468,0.8554,0.9334,1,PrivilegeAbuse
0.9095,1.5813,0.0318,0.3585,0.4985,0.9648,1.0767,1293.3098,0.0452,1.2867,1.1992,1.6867,5439.6013,0.0814,1.3319,0.9141,1.164,1.0,0.354,0,Benign
1.1854,1.4985,0.8867,0.8854,1.6829,0.6776,0.6261,50400.9363,1.2862,77.0572,2.2006,1.418,2139.4912,0.4499,1.7075,0.8175,1.3723,0.9686,0.4869,1,InsiderThreat_IPTheft
0.4321,2.3384,1.3867,2.5091,0.9956,6.7191,0.8011,7.3153,1.4341,1.462,0.8325,1.3278,14012.0042,1.5267,1.0791,0.875,1.9808,5.6271,8.5579,1,CompromisedAccount_StolenCreds
1.3677,1.8702,0.0424,1.4639,1.6633,1.5008,1.81,23.69,0.4857,1.0986,0.5743,0.1335,22424.7458,0.1301,0.7181,0.9376,1.8261,1.0,0.0566,0,Benign
0.6796,1.0398,1.0859,2.0569,0.433,0.9404,1.5618,295645.5953,1.662,19.5714,1.1599,0.8421,2328.9519,0.1768,1.3437,0.8724,1.2248,1.6686,1.2348,1,InsiderThreat_IPTheft
1.069,0.8621,0.1609,0.9008,1.5192,0.8126,0.9036,1329.1682,1.1092,0.8307,1.0677,0.9893,2687.0928,0.1727,1.4466,1.8797,0.8599,1.0,0.4441,0,Benign
0.9659,1.0231,0.0881,1.3127,1.4717,1.1236,1.174,7.825,0.8972,0.9679,0.9555,1.4402,65703.7578,0.1238,1.6268,1.4163,1.0259,1.0,0.6639,0,Benign
0.5505,1.7802,0.1585,0.6574,0.8034,0.4036,1.1725,1255.6631,1.0737,0.0648,0.5456,0.7283,35798.3736,0.1327,1.1445,0.9477,0.4127,1.0,1.7696,0,Benign
1.243,0.4481,0.0695,0.6283,1.4839,2.0811,0.8323,914.429,0.749,0.1509,0.7948,0.8039,120319.3647,0.0754,1.7338,1.7377,1.1742,1.0,0.8715,0,Benign
0.7111,1.0149,0.128,0.0054,1.2589,0.9334,0.1826,208.6262,1.4768,0.9437,0.5174,0.5726,23116.2327,0.1286,0.6216,0.3516,1.1366,1.0,1.5779,0,Benign
1.4986,1.7535,1.0234,1.6425,0.8752,0.5869,1.5171,665651.3041,0.6005,7.8691,2.7704,0.8748,431.1273,0.7418,0.2379,0.6752,0.3738,1.0089,1.4711,1,InsiderThreat_IPTheft
0.3473,0.9769,0.0309,0.2418,0.8236,0.0919,0.4413,1156.3019,1.571,0.8844,0.8799,1.1904,4504.6152,0.0843,1.021,1.1765,0.6457,1.0,1.0132,0,Benign
0.6444,1.5386,0.7884,1.6076,1.1504,1.5459,0.915,14566.1247,0.604,22.4065,1.8088,1.0961,186523.4027,1.3457,0.6853,1.4808,0.6347,0.1248,0.5904,1,InsiderThreat_IPTheft
0.6824,1.5528,0.0619,0.6482,1.3507,1.7187,0.4316,74.3979,1.4555,0.8658,0.8819,0.0964,6780.724,1.2451,7.2116,8.6047,1.1616,0.7007,15.8946,1,ZeroDay_AccountTakeover
0.9745,0.9029,0.2626,0.3324,1.1422,0.7703,1.3047,76.3332,0.8063,1.168,1.5325,1.0426,2440002.4448,0.0687,0.277,1.1709,0.1364,1.0,1.6128,0,Benign
1.1343,2.0368,0.0927,0.4494,1.1356,0.0984,0.6647,41.0811,1.0401,1.056,1.182,1.4455,2648.9003,0.1529,1.5166,0.7159,1.1163,1.0,0.806,0,Benign
0.7795,1.1757,0.0707,1.7702,1.5732,1.7249,0.9272,467.6972,1.7063,0.0973,0.6142,0.5116,74517.7233,0.0802,0.5988,0.5273,1.2245,1.0,0.6387,0,Benign
0.8207,0.594,0.0369,1.4077,0.5307,1.4477,0.8335,520.1632,0.8496,1.2061,0.9419,1.3649,1966.1618,0.1256,0.8595,0.751,1.8221,1.0,0.9576,0,Benign
2.1231,1.4835,1.0614,1.9554,0.6516,2.9283,1.2333,377.0886,1.0857,0.9847,0.9187,0.1826,5521.4679,2.0505,1.5888,0.6334,1.4865,3.5828,9.1377,1,CompromisedAccount_StolenCreds
0.7672,1.0824,1.1915,1.1956,1.2748,0.9373,4.5257,43.8216,0.4199,0.633,1.2402,1.4214,727.8203,3.6194,1.4866,6.3731,0.5436,0.759,0.9239,1,PrivilegeAbuse
0.8934,0.9019,0.1207,0.9766,1.7282,1.6514,1.2543,16.0983,1.625,0.7752,1.4656,1.2496,104625.3602,0.2023,1.2004,1.4447,1.6976,1.0,1.3923,0,Benign
1.871,1.7676,0.2025,0.3766,0.316,1.519,1.4747,4.502,0.543,1.1868,0.4169,1.4531,315708.5936,0.0888,0.1604,0.4423,1.0286,1.0,0.7327,0,Benign
1.1546,1.166,0.1345,0.8263,0.4519,1.4456,1.3496,871.2502,0.78,1.4178,0.5334,0.3763,1442.1039,0.1413,1.0961,0.231,1.4583,1.0,0.5262,0,Benign
1.7092,0.5967,0.1142,0.9567,0.9885,0.875,0.5305,109.7993,1.4082,0.9583,1.2722,1.4875,6945.676,0.1687,1.1443,0.1692,1.2303,1.0,1.1191,0,Benign
0.4297,0.6384,1.3551,0.9072,0.0665,1.1757,13.4723,379.7089,0.2594,0.7719,0.4869,1.2502,44002.2397,5.6295,1.1873,4.0821,0.8663,1.4785,1.0147,1,PrivilegeAbuse
1.1111,1.2765,0.1074,1.5352,0.9043,0.594,1.1371,6.9797,1.439,0.9085,0.1545,0.3735,7345.9305,0.1381,1.8458,0.3903,0.8354,1.0,0.9188,0,Benign
1.1729,0.5269,0.0366,0.5268,1.1327,2.0077,0.138,4.5024,0.9381,0.432,0.8017,1.4754,128264.8428,0.1502,1.1883,0.6407,1.304,1.0,0.4264,0,Benign
0.4407,1.3822,0.0246,1.5272,0.5479,1.4104,0.3832,417.3364,0.4544,0.8849,1.5649,1.5699,34308.2184,0.1449,0.9405,1.5744,1.4497,1.0,0.3737,0,Benign
0.3709,0.5672,0.1503,0.5906,0.9126,0.9451,1.2434,2026.5211,0.4162,0.8806,1.542,0.5366,4466.8516,0.1045,2.2726,0.058,1.3649,1.0,0.2283,0,Benign
0.7854,2.1299,0.0708,0.5621,1.8576,1.0701,1.1826,57.9386,0.3917,0.7791,1.8215,1.4865,1917.3712,0.114,0.4406,0.299,0.8741,1.0,1.5432,0,Benign
0.7041,0.1413,0.7001,0.6323,1.1644,1.042,1.1458,1921.2523,1.2906,1.1687,0.6736,1.5491,28475.4963,0.9894,4.7018,2.7154,5.5157,1.035,1.6923,1,InsiderThreat_Sabotage
0.5632,0.7979,0.185,0.7241,1.5501,1.2214,0.3533,40.7161,0.8696,0.8917,0.0969,0.7674,57307.7129,0.1031,1.685,1.2469,1.0674,1.0,0.8119,0,Benign
0.8732,0.1729,0.106,0.414,0.7734,0.6443,0.6678,40.9751,1.2711,0.8752,1.4192,1.6691,473473.0856,0.08,0.688,1.1689,1.2269,1.0,1.2224,0,Benign
1.5865,1.8815,0.1082,1.9022,1.04,1.5316,0.6574,324.3935,2.0302,1.2138,1.1743,1.1097,4211916.0047,0.1759,0.9443,1.071,0.7302,1.0,1.0706,0,Benign
1.3833,1.217,0.0781,0.9999,0.1634,1.1035,1.4772,1414.2146,1.0363,1.8106,1.2783,0.5068,1448.3089,0.0799,0.323,0.8508,0.5753,1.0,1.5045,0,Benign
1.1477,0.7595,0.1271,1.6791,1.1958,0.0973,0.9395,203.0186,1.1194,0.599,1.4041,0.3839,211721.3723,0.0868,0.7825,0.7495,0.3537,1.0,1.1417,0,Benign
1.5486,0.8659,0.139,1.3171,0.9429,1.6084,1.4134,200.0955,1.7595,0.7634,1.3154,0.6943,19771.3396,0.2347,0.0647,1.9243,1.2156,1.0,0.4597,0,Benign
0.1126,1.3722,0.1451,1.3685,0.8354,1.59,1.2804,976.5068,1.6347,1.1739,0.6629,0.3322,345.8211,0.0442,0.9969,1.0706,1.1037,1.0,0.8388,0,Benign
1.0825,0.6701,0.1061,0.5607,1.8833,0.3277,0.8788,130.0402,1.4508,0.9617,1.7799,0.045,93.8075,0.178,1.1749,1.1008,0.2132,1.0,1.0358,0,Benign
1.0169,1.7571,0.1622,2.1028,1.0879,0.9193,1.641,19.9144,0.2698,1.6844,0.0685,0.79,149031.4536,0.0788,0.4345,0.6346,1.7522,1.0,0.1393,0,Benign
0.9359,1.1807,0.0677,0.6344,0.5439,1.7047,0.3126,94.9882,0.7983,0.0485,0.7249,1.2352,226.1835,0.119,1.0935,0.6786,1.6143,1.0,1.2126,0,Benign
1.7299,1.5923,0.005,2.0606,0.3296,1.1431,1.3954,519.0562,1.0694,0.5641,0.7644,1.9141,242644.5643,0.1532,0.6796,1.0152,0.1885,1.0,0.2035,0,Benign
1.3463,1.7561,0.0475,0.8972,1.6439,0.2502,0.7808,120.5561,1.715,0.6144,0.7666,0.9842,222172.3575,0.0884,0.7782,0.6506,0.9329,1.0,1.3988,0,Benign
1.6661,1.2619,0.156,1.2412,0.6493,1.1474,1.5175,1087.1556,1.3895,0.854,0.2324,0.9194,8609.4779,0.0653,1.2807,1.588,1.1427,1.0,0.4867,0,Benign
0.9383,0.4038,1.0674,2.3129,0.1293,0.5745,7.2442,59.5745,0.1778,0.9052,1.7044,1.0297,1140.9311,3.5551,1.1449,7.7104,1.4582,0.5506,0.6421,1,PrivilegeAbuse
0.3766,1.5615,0.0201,1.5806,0.3891,0.7232,0.4732,176.3675,1.6802,1.4212,1.3914,0.5418,2716.8378,0.016,0.435,1.1281,0.8033,1.0,0.8204,0,Benign
1.0279,1.622,0.5267,1.6911,0.8807,0.3354,1.0243,215.6923,1.4661,1.7925,1.1089,0.8339,266309.3589,0.6555,4.6979,4.1747,2.7734,1.7039,1.03,1,InsiderThreat_Sabotage
0.3104,0.1441,1.33,2.1944,1.0869,5.2479,0.5154,803.6193,1.0531,0.3561,1.4221,0.0371,1189.0861,0.5496,0.7493,1.0876,1.2787,4.8195,10.4434,1,CompromisedAccount_StolenCreds
0.9588,0.9753,0.1956,1.0599,0.8127,1.5513,0.448,247064.7913,1.7745,0.8033,0.808,1.0624,154445.3657,0.0973,1.8544,0.1757,0.0842,1.0,1.5999,0,Benign
0.636,1.5825,0.1706,1.0233,1.6934,1.1943,0.5835,60.8328,2.2461,0.7063,1.4996,1.0637,69238.0281,0.1207,0.7473,1.5519,1.2171,1.0,0.5099,0,Benign
1.2987,1.9588,0.0382,1.2931,0.9266,0.4479,6.3884,27.8544,0.3586,1.1831,1.477,0.757,45742.2435,1.9506,0.6902,9.4333,1.0294,1.197,0.0091,1,PrivilegeAbuse
0.6633,1.3495,0.1078,1.0878,0.9655,1.708,1.4136,4.781,1.4004,0.7209,1.02,0.4812,3836.7533,0.0685,0.6107,1.7506,1.3566,1.0,0.5974,0,Benign
1.903,1.7127,0.8453,2.5752,0.8349,1.3425,0.9446,4301.6451,0.4938,12.8927,1.365,1.5367,20568.5178,1.9572,1.0244,0.6029,1.0874,1.1659,0.0382,1,InsiderThreat_IPTheft
1.1847,1.5038,0.1245,0.5625,0.1393,2.0225,1.2239,16.1486,1.4056,1.1057,1.0365,1.0734,63956.5302,0.0782,0.935,1.0982,1.0555,1.0,1.2444,0,Benign
1.2034,0.6802,0.0979,1.3974,1.4438,1.5377,0.955,69.3958,0.949,0.3484,0.6446,0.9809,8712.6398,0.1409,0.4744,0.0455,1.5831,1.0,0.4683,0,Benign
0.9487,1.2376,0.0501,0.4352,0.2943,0.6806,0.3506,162.6063,0.651,1.0733,0.8428,1.3226,84341.6188,0.0805,1.5122,1.2233,2.1646,1.0,0.2944,0,Benign
0.6118,1.1081,0.1171,0.2923,1.0476,0.3204,0.7038,2430.0261,1.5044,1.588,0.9311,0.9777,31822.6102,0.0579,0.7833,1.9068,1.037,1.0,1.5249,0,Benign
1.488,1.3828,0.1382,0.8848,1.0668,1.472,1.1291,977.6197,1.1235,1.4744,1.4598,0.797,120043.7243,0.1276,0.9686,0.0741,1.1157,1.0,0.7188,0,Benign
1.1121,0.0491,0.0723,1.0126,0.943,1.1282,1.3998,402.3455,0.976,0.8115,1.6336,0.5707,217426.7682,0.1754,1.3339,1.018,0.8436,1.0,0.6025,0,Benign
1.6885,0.7477,0.1158,1.3227,0.9165,1.3972,0.893,2431.0983,1.2111,1.6318,1.5638,1.0155,2246.724,0.0087,0.5428,0.3047,1.234,1.0,1.2406,0,Benign
1.2935,0.9666,0.1524,1.2331,1.8284,0.9261,1.2723,82.1052,0.4038,0.3081,0.7262,1.6799,59411.0311,0.0391,0.1684,1.692,1.8465,1.0,0.8341,0,Benign
0.4079,1.4437,0.0817,1.1413,1.514,2.2259,1.2572,272.6205,0.8986,1.9401,1.2904,1.9241,1532.9094,0.1647,1.834,1.3031,1.2274,1.0,1.6953,0,Benign
0.8017,0.8598,0.0847,1.5582,1.333,1.4373,0.9987,862.3439,1.2476,1.7878,0.5226,0.2237,109.5672,0.1397,1.2284,0.5525,0.4839,1.0,1.3198,0,Benign
1.3849,1.4489,0.0762,0.441,0.0635,0.3867,0.5991,155.2072,0.5172,0.0089,1.1322,0.3669,18447.2506,0.1631,0.4723,1.0584,0.2308,1.0,1.3535,0,Benign
0.9395,1.5472,0.9838,1.128,0.9176,0.6382,1.2949,32478.6583,1.0083,13.9175,2.1698,1.1611,85022.0272,1.6995,0.3896,1.1732,1.4384,1.5097,1.0974,1,InsiderThreat_IPTheft
1.0711,1.9635,0.1553,1.3375,0.5022,0.8695,0.8163,72.6541,1.0186,0.3689,0.8606,1.3909,15550.1538,0.0983,1.6573,1.5774,0.9917,1.0,1.0103,0,Benign
0.2562,1.2907,0.1077,1.9794,0.9783,1.3352,1.0032,19.5661,0.583,0.8886,0.9183,0.8401,2155686.0088,0.0941,0.6236,0.8497,0.2541,1.0,0.5976,0,Benign
0.1687,0.901,0.1257,0.6245,0.7175,0.7291,0.6899,7.5573,0.4798,1.2387,1.7637,1.3606,3525.221,0.1132,0.8464,0.9631,1.9791,1.0,0.9387,0,Benign
1.703,0.1604,0.0598,1.8883,1.2369,1.2863,1.5921,748.2566,0.277,0.7909,0.8605,0.854,405473.1728,0.0114,0.4066,2.0697,1.7509,1.0,0.1219,0,Benign
0.8832,1.1211,0.105,1.622,0.7966,0.7502,0.7137,6190.4394,1.0895,0.4525,1.0387,1.2265,1017947.8714,0.0653,0.3595,1.383,0.6405,1.0,0.2054,0,Benign
0.7421,0.4831,0.0933,1.1495,1.135,0.6078,1.6433,508.6219,1.8749,1.1793,0.6849,1.7139,25835.2794,0.1659,0.6512,1.1867,1.0579,1.0,1.0049,0,Benign
0.9213,0.8011,0.1421,1.7231,0.7327,1.1555,1.275,75.28,1.4656,1.3461,1.4612,1.2765,64198.7692,0.1161,0.6445,2.0772,2.1816,1.0,0.8965,0,Benign
0.9384,1.2984,0.102,1.092,0.4391,1.7454,1.0044,812.159,1.3998,1.1652,0.6884,1.1797,417.4531,0.0427,0.5443,1.5198,2.0106,1.0,1.7917,0,Benign
0.0229,0.7364,0.1679,1.7627,1.1854,0.4197,0.3188,0.7759,0.6322,0.7116,1.3766,1.1384,9387.1112,0.0714,0.7388,0.6153,0.517,1.0,0.3542,0,Benign
1.2933,1.1102,0.0102,1.0918,1.7693,0.2493,0.134,51.8813,1.168,0.6253,2.2206,0.412,35724.4362,0.0365,0.6879,1.3781,1.6334,1.0,0.6854,0,Benign
1.1797,1.1646,0.5809,1.9472,0.6017,1.078,0.9832,1104.5662,0.6547,10.4938,1.7385,0.1267,12493.2674,2.0603,1.8689,1.1197,1.0849,1.2415,1.0188,1,InsiderThreat_IPTheft
0.4125,1.4883,0.0717,1.0904,0.9251,1.7954,0.7906,1631.9565,0.3886,2.1664,0.7632,1.3454,4385.8658,0.1091,1.7682,0.0237,0.9729,1.0,0.9342,0,Benign
1.6202,0.5004,0.1055,1.2345,0.7927,0.922,1.3701,1256.1762,0.3679,1.2594,0.1807,1.3362,5188.5078,0.013,1.2628,0.3434,0.9314,1.0,1.6465,0,Benign
1.4331,1.3285,1.4645,1.3191,1.467,27.26,0.845,67.4612,1.4203,1.154,1.0427,0.7249,6578.9261,0.7795,0.7964,0.5556,0.3302,4.1535,7.8379,1,CompromisedAccount_StolenCreds
1.3558,0.3049,0.1285,1.2513,1.0501,0.7504,1.8716,0.9846,1.4385,2.1466,1.0625,1.9384,13453.6457,0.155,1.3414,0.9393,0.6676,1.0,0.499,0,Benign
0.8475,0.871,0.1736,0.7197,0.9387,1.745,1.1572,182.7392,1.3975,2.0477,2.3551,0.4113,560539.3035,0.0536,1.8143,1.2907,0.6304,1.0,0.2857,0,Benign
1.2405,1.2155,0.1161,0.4445,0.3525,1.7986,0.4955,7.0027,1.9058,1.7707,1.231,1.2724,9337.4618,0.0617,1.2215,1.375,1.6003,1.0,0.3998,0,Benign
0.9217,1.1955,0.1228,0.5494,1.6868,1.4163,0.3167,9.4422,0.1309,1.0263,1.0004,1.4043,621686.8723,0.0704,1.1432,0.2008,0.7037,1.0,1.4822,0,Benign
1.2168,1.0072,0.0977,0.6172,0.2359,1.7842,2.0111,2694.4079,0.9886,1.3245,1.2993,0.2053,88161.5346,0.0678,0.5111,1.3537,0.6907,1.0,1.3355,0,Benign
1.5765,0.98,0.1965,0.7823,0.1724,1.3431,0.0596,2162.1263,1.4822,1.2271,1.5524,0.2703,1231.24,0.1415,0.9346,0.9166,0.9152,1.0,0.2318,0,Benign
0.6647,0.9546,0.1056,0.4803,1.3017,1.1212,0.7253,3.4704,1.4416,0.0188,0.9298,2.1587,40457.2356,0.0919,0.778,1.2792,0.4465,1.0,0.7871,0,Benign
0.6257,1.3885,0.0725,1.3529,0.4819,0.9843,0.767,72.6589,1.1351,0.3266,1.1384,1.475,4822.1691,0.0166,0.326,1.1641,1.0563,1.0,1.0636,0,Benign
0.8238,1.0617,0.1426,0.7697,1.2988,0.0502,0.1696,3617.1244,1.2792,0.8646,1.0159,1.6581,200310.5484,0.0103,0.8223,0.5401,1.7251,1.0,1.4273,0,Benign
0.7602,0.4021,0.5208,0.095,0.0097,1.5259,0.2512,64.8349,0.9432,0.6569,0.3507,0.8794,623949.8779,0.4149,12.5025,9.72,1.4424,0.4501,14.2068,1,ZeroDay_AccountTakeover
0.4659,0.9367,0.0989,1.1776,0.8689,0.666,2.0241,3.3254,0.7145,0.9834,0.6245,0.912,570668.5779,0.1229,0.9892,0.1846,1.3558,1.0,2.3676,0,Benign
0.7958,0.6207,0.0493,1.0957,1.902,0.7923,1.304,26.6099,0.4344,0.5628,0.7309,1.5457,1804244.6678,0.0957,1.7796,0.2186,1.15,1.0,1.2884,0,Benign
0.4138,1.3191,0.1596,1.5466,0.6292,1.3403,0.2132,119.9884,1.0036,0.7076,1.7006,0.6064,269558.7862,0.0737,1.2747,0.6371,0.3188,1.0,1.3388,0,Benign
0.2769,1.5867,0.1227,0.8239,0.2015,2.5525,1.2922,908.7841,1.1021,0.821,1.1575,1.7088,386114.2179,0.0175,0.6774,0.4906,1.6633,1.0,0.4806,0,Benign
1.2216,0.3037,0.045,0.3611,1.4453,1.6458,0.8088,179.904,0.4616,0.8973,0.7841,1.5553,4511.9072,0.0812,0.9202,0.8213,1.7002,1.0,0.7791,0,Benign
1.4875,1.107,0.0749,0.7781,0.706,1.443,1.073,88.1703,1.2637,1.5743,1.2,1.0146,149593.3176,0.1003,1.2319,0.1101,0.751,1.0,0.9961,0,Benign
1.0204,1.3147,0.6388,0.4793,0.8669,0.3893,1.5633,248.1119,0.8742,1.8117,0.3074,1.4111,4568.2443,0.6352,4.347,6.3274,5.4572,0.4386,1.423,1,InsiderThreat_Sabotage
0.7889,0.3436,0.1261,0.9581,1.237,1.1537,1.257,56.6285,1.9595,1.1892,1.2162,1.2275,206312.7644,0.0627,1.1967,1.1675,0.9693,1.0,1.9241,0,Benign
0.9765,1.6455,1.0605,1.5947,0.0385,1.1786,5.847,441.0626,1.5889,1.5301,0.6956,1.1377,314229.6176,4.3295,0.6433,7.5531,0.4311,1.2137,1.8582,1,PrivilegeAbuse
1.1442,1.6763,0.0106,0.6059,1.7856,2.0602,1.5232,148.2597,1.5155,0.9253,0.662,0.7495,23576.0909,0.1038,0.9007,0.498,0.8172,1.0,1.4252,0,Benign
0.5258,0.7073,0.1632,1.4965,2.373,0.7829,0.2037,176.6142,1.1425,1.4335,0.9998,1.13,16455.3051,0.0224,1.4001,0.9779,1.6624,1.0,1.0177,0,Benign
0.9757,1.3334,0.1041,1.0774,1.6978,1.169,1.5589,0.6197,0.0543,0.9139,1.6528,1.474,32723.1108,0.0572,0.6582,1.6679,0.9246,1.0,1.6603,0,Benign
2.0228,0.445,0.0446,1.7318,0.9596,0.7761,1.1516,1469.8519,0.6664,1.3083,1.3194,1.8796,35120.1032,0.091,0.908,0.9503,0.8948,1.0,1.1271,0,Benign
1.7273,0.1366,0.1234,0.9662,0.4293,0.2087,0.6901,1.5404,0.984,0.5507,0.5634,0.779,13619.1874,0.1198,1.0021,0.9605,0.2298,1.0,0.6089,0,Benign
0.5233,1.1862,0.0614,1.05,1.2904,1.5239,0.901,63.4636,0.3769,1.155,1.6338,1.0151,10859.9165,0.0151,1.5745,0.1893,1.5968,1.0,1.0021,0,Benign
0.6331,0.5138,0.1077,1.2491,1.0724,0.3267,1.0714,10281.5275,2.3644,1.0896,0.8739,0.5268,17439.6357,0.148,0.1139,0.7289,1.3754,1.0,0.5952,0,Benign
0.7002,0.6566,0.5435,0.4138,0.7538,0.3549,1.3761,10260.9514,1.2939,11.3105,1.6292,0.6887,48465.0772,0.7759,1.3493,1.3455,0.1306,0.6116,1.039,1,InsiderThreat_IPTheft
1.2224,1.2383,0.5282,1.5912,1.2995,1.5674,1.665,914.919,1.4774,1.6496,1.5671,1.6862,1582.8078,1.005,10.5033,9.0705,0.184,0.6489,9.3239,1,ZeroDay_AccountTakeover
2.1479,1.5425,0.1364,0.4744,0.6094,1.7686,1.8955,86.3057,0.6648,1.3023,0.8655,0.52,5448.9489,0.1185,1.579,1.3894,0.5946,1.0,0.6712,0,Benign
1.5511,1.3915,0.6584,0.8101,0.1823,1.4192,7.396,3648.2576,0.7663,1.3533,1.1578,1.1841,11478.3384,1.8505,0.4607,4.6486,0.5211,1.0466,0.7989,1,PrivilegeAbuse
1.2356,1.367,0.072,1.2995,1.1314,1.0653,0.243,14.3664,0.9708,0.6026,1.7083,0.7553,2360.6138,0.0624,0.4253,1.5206,0.8957,1.0,1.5394,0,Benign
0.3855,0.0375,0.0854,0.8689,1.5281,1.1308,0.7369,1228.0057,1.8639,1.4953,1.1557,0.462,15294.3895,0.0631,2.1854,0.6423,0.6032,1.0,1.4902,0,Benign
0.956,1.1103,0.083,0.4875,0.5413,0.7632,1.418,51.755,1.0821,0.4598,0.3403,0.7714,950.5597,0.0807,0.6586,0.9885,0.6343,1.0,1.7881,0,Benign
0.9908,1.3372,0.0724,1.0768,1.0198,1.9105,0.348,22638.539,1.4719,0.9127,0.6425,0.841,89287.2745,0.1654,1.2651,1.0411,1.1189,1.0,0.1478,0,Benign
1.6255,0.9072,0.1475,2.0378,0.4806,0.7533,1.5982,72.1127,0.3291,1.4571,1.3095,0.323,133.5437,0.1532,0.5847,0.4392,1.6767,1.0,0.8674,0,Benign
1.0861,0.9716,0.1533,0.6806,1.0243,1.6188,0.5212,506.626,1.391,1.1933,1.7464,0.5434,11419.3807,0.0463,1.2984,0.8214,0.3399,1.0,1.3171,0,Benign
0.6255,0.3283,1.5485,0.6961,2.2288,1.5024,10.5659,31.0633,1.127,0.029,1.7642,0.4233,186456.5273,5.0418,1.2253,4.6145,1.536,0.0125,1.21,1,PrivilegeAbuse
0.874,1.0789,0.0012,0.6174,1.5303,1.6499,0.8022,502.4765,1.3816,1.0361,1.24,1.7499,41672.4481,0.0577,1.5008,1.2964,0.067,1.0,0.4175,0,Benign
0.5092,1.6639,0.1935,1.7214,0.7721,0.7768,0.8889,2138.4745,1.9251,0.4107,0.7333,0.6385,84061.4907,0.0868,0.9836,1.0972,0.9855,1.0,1.088,0,Benign
1.4675,1.47,0.091,0.9308,0.7804,1.3605,1.8048,101.3293,1.0329,1.9016,1.1947,0.9513,31512.3442,0.0907,1.4959,0.463,1.0226,1.0,1.1663,0,Benign
1.2376,0.6792,0.0572,0.4448,0.8942,0.898,0.7928,1644.4244,2.406,0.1154,0.1477,1.1458,372078.0161,0.0087,0.9024,0.6186,1.5455,1.0,0.8863,0,Benign
1.1927,1.0468,0.0786,0.5554,0.8346,1.0747,1.8706,304.4611,0.017,0.4765,0.7971,0.6557,32153.3214,0.0857,1.384,0.5629,0.2141,1.0,1.1893,0,Benign
0.564,0.997,0.0826,2.0225,0.7679,1.27,0.9382,77.5104,1.4256,0.5886,0.706,1.2335,1134.7468,0.1771,1.1089,0.2015,1.3771,1.0,1.8068,0,Benign
1.1126,0.5328,0.0379,0.6565,0.7345,1.4713,0.5344,27.5436,0.7951,1.6253,0.9875,0.8103,257632.3279,0.0444,1.2052,1.5996,0.4246,1.0,0.9874,0,Benign
0.3012,1.3146,0.1947,0.6036,1.0549,1.2482,0.764,173.8496,2.2857,0.5143,1.0333,0.7891,339403.3406,0.0403,0.8431,1.4079,1.2489,1.0,1.8028,0,Benign
0.1359,1.4505,0.1131,0.479,0.0979,0.3052,1.1568,1706.4449,1.3873,0.7888,1.0126,1.1953,111445.669,0.0812,0.8655,1.0281,0.476,1.0,0.9493,0,Benign
0.6607,1.0271,0.0863,0.0772,1.3193,0.8256,1.7839,0.5544,1.6205,0.8526,0.8322,1.2006,27975.3349,0.0736,0.9891,1.0166,0.8346,1.0,1.564,0,Benign
1.2228,1.0182,0.1583,1.4489,2.2309,2.071,1.2152,360.7428,2.052,1.4268,1.0246,0.7593,52686.8238,0.1061,1.4443,1.5644,0.9508,1.0,0.6814,0,Benign
