cpu_usage_percent,memory_usage_bytes,page_faults_sec,handle_count,thread_count,io_read_bytes_sec,io_write_bytes_sec,syscall_freq_create_process,syscall_freq_open_process,syscall_freq_allocate_vm,syscall_freq_write_vm,syscall_freq_protect_vm,syscall_freq_create_thread,syscall_freq_load_image,syscall_freq_registry_write,syscall_freq_network_connect,suspended_thread_ratio,token_elevation_status,code_injection_indicators_score,unpacked_code_entropy,parent_child_anomaly_score,Label,Attack_Type
1.5682,4927179.323,1.5348,0.4697,4.0959,0.8651,2.2987,2.3832,1.2466,1.4632,2.5966,2.142,3.8837,0.1056,1.0902,1.9819,1.5681,3.7368,1.5328,4.0553,0.1884,0,Benign
1.549,2322129.0782,2.4329,0.5202,1.4438,1.2012,1.5737,1.5561,0.5936,1.2892,7.9031,0.8675,2.6829,1.2074,0.9651,2.558,0.7462,2.2879,5.4563,4.7845,0.2638,0,Benign
2.4024,501166.2495,1.7717,0.7309,2.4135,3.9703,0.791,0.5871,1.6874,3.8596,0.1253,1.9152,3.1923,4.0168,0.5079,2.2088,1.3491,4.835,1.7139,4.456,1.6376,0,Benign
21.5483,492056.5529,2.2086,0.6863,2.2906,1.5952,1.5716,2.3073,1.5181,2.0539,1.6093,1.3967,1.9896,1.5452,3.3191,4.0247,2.1594,1.205,1.813,4.8509,1.1285,0,Benign
0.5675,639624.8955,3.5206,1.0271,0.0847,1.0339,0.4158,0.6014,1.9356,0.4424,0.5553,1.7655,2.1836,0.425,1.9844,0.0832,1.1676,3.5895,1.8133,5.7384,2.1274,0,Benign
0.1352,33987876.8469,2.8404,2.1341,0.656,2.3407,2.2574,1.0993,2.0038,1.757,0.5277,0.8409,1.5683,3.6363,0.5083,0.9053,0.6439,6.4298,0.817,5.4124,1.4346,0,Benign
0.0,1766948.5278,2.24,1.7996,0.3041,2.0788,1.8322,1.8545,2.7274,0.7702,2.1259,1.3619,1.6297,1.8581,0.4294,2.5013,7.8069,2.6039,0.0416,5.4847,2.5488,0,Benign
4.742,8433886.3013,0.9789,0.7288,0.1706,2.0072,0.7341,3.0706,1.7558,1.1621,2.1317,2.018,2.5168,2.746,0.3864,1.125,0.6535,0.8745,1.6427,4.1204,0.7274,0,Benign
5.9163,1776452.7035,2.9097,2.2497,1.3293,3.0113,3.6126,2.7722,1.2932,3.0098,0.9787,2.0476,1.9703,1.1451,0.3435,0.5425,1.4066,6.7574,1.2892,4.7343,0.2704,0,Benign
19.7479,187488.3128,0.8542,0.7642,2.2712,0.9199,6.2012,1.5382,4.022,0.7074,0.1,2.646,0.2377,2.0286,3.3188,6.372,2.5073,2.2497,6.5392,5.0426,2.3188,0,Benign
16.9786,1435181.0167,0.6741,2.5026,2.4017,0.7642,1.2249,4.421,1.7123,0.5305,1.6621,1.9217,0.9938,5.1068,0.2372,0.3132,5.2828,2.2167,0.6189,5.2958,2.3411,0,Benign
0.4128,17560588.58,5.3299,5.001,0.4273,5.3741,1.9634,0.6436,1.6241,4.0926,5.2329,0.5502,1.3107,2.6666,2.0955,1.7399,1.6377,0.9295,1.1956,5.0016,1.2941,0,Benign
2.9202,9693483.3342,1.0865,0.9123,2.9399,1.4934,0.9262,3.4775,1.2621,2.6074,0.5196,0.5268,2.4356,1.7097,5.0951,2.7682,2.6415,3.1573,1.4539,5.1528,0.9367,0,Benign
4.7909,3072781.0115,1.2281,2.0836,1.0342,3.7401,3.7078,9.3862,1.8384,2.6411,2.2919,1.8631,1.185,25.1644,3.4717,1.1971,2.0318,1.0785,1.3614,5.1168,9.6585,1,Execution_Malware
25.504,58566.9864,1.5188,3.4635,1.9245,2.2501,1.249,1.0391,1.52,4.0616,0.4991,1.7937,2.9553,0.7219,2.4091,1.6251,1.1702,0.6166,0.4019,4.7272,3.875,0,Benign
13.1522,4188113.6194,1.5402,1.5022,3.4301,0.6844,1.0061,2.4277,1.8301,2.271,2.5748,0.2428,1.8586,2.0292,4.7994,3.3668,6.8213,1.1446,0.64,5.5497,0.0588,0,Benign
0.5001,500351.826,0.9579,1.6098,1.3757,1.8508,2.0167,4.5008,2.0686,0.6606,2.2963,1.5332,1.2233,1.784,2.7431,2.3082,1.0137,0.8257,5.5084,4.8556,1.2306,0,Benign
1.1442,117517661.2731,5.2115,1.6076,1.469,0.4863,4.1698,2.5956,4.186,2.1702,1.3856,4.7378,0.5274,5.2794,5.2001,1.5552,1.9582,1.7781,6.263,5.7512,5.1718,0,Benign
3.1839,821094.1977,1.7866,3.6961,3.2219,0.389,0.8925,3.1018,4.3796,2.0018,0.7579,1.2901,2.8504,1.295,5.3514,0.7977,1.1889,3.7544,1.9538,4.3333,0.5744,0,Benign
6.8096,1592327.5547,1.5999,0.6907,4.9175,0.53,2.8957,0.3707,1.8708,3.1758,1.137,2.4971,0.4086,2.1346,0.5674,0.2121,1.0636,0.2328,1.6775,6.0288,5.1509,0,Benign
1.1398,7890852.4009,3.0992,1.3097,4.2758,0.348,1.2281,0.073,0.7662,2.452,1.2403,4.9258,2.2542,1.9363,3.5526,0.5795,0.6017,1.1956,0.1763,5.5879,2.2831,0,Benign
14.296,873332.687,0.9331,0.879,3.9304,17.7278,2.1339,1.5001,50.8705,1.5389,2.668,0.6184,3.3465,1.5256,1.5461,3.8484,2.525,0.1676,0.909,4.4349,1.9022,1,CredentialDumping
0.0981,538769.414,2.1057,1.2485,1.3979,2.639,1.8127,2.7057,0.4325,1.5699,2.0133,2.2413,3.0268,1.2196,4.096,1.5255,1.5604,1.6775,1.0054,5.9302,0.4067,0,Benign
0.4873,14996664.1629,0.8672,1.0962,4.4724,2.3106,0.8466,2.2602,1.3155,1.8585,0.5041,1.8253,2.304,0.6919,0.8609,1.8571,1.9135,1.3274,0.6002,4.1792,2.4796,0,Benign
3.1755,3833028.661,1.0926,2.089,4.1231,1.2486,1.4562,0.6037,1.1457,0.5937,1.8497,1.4544,0.5444,1.979,27.3127,0.9817,1.8233,2.4791,1.4499,5.705,1.7731,1,PrivilegeEscalation
4.2037,325671.2677,1.9283,1.1009,4.4313,1.5958,1.93,2.3723,3.3934,1.1639,1.0214,1.6449,3.5068,3.2222,3.6921,2.4131,2.124,1.7041,0.3196,5.0863,2.5561,0,Benign
1.9798,53563577.4408,0.6669,1.932,0.4387,0.4341,2.2511,1.1553,3.1296,0.946,1.3878,3.3023,3.1456,2.3725,1.7034,0.6093,0.2608,0.2147,0.8543,4.907,6.7327,0,Benign
0.0017,1958289.7749,1.6082,0.7719,1.6476,3.0383,3.1691,4.6965,1.3746,2.3963,2.3403,6.6623,2.558,2.139,1.7675,0.1966,2.0383,1.041,0.8249,3.9455,0.179,0,Benign
3.2611,155257187.4548,0.2228,1.5479,1.7754,0.993,1.2916,1.7649,1.3521,1.5828,3.8391,4.8319,0.7437,0.3205,1.5498,3.1421,0.7131,3.2845,0.5528,5.5629,1.0838,0,Benign
0.9877,9947136.6439,2.3821,4.6856,0.7607,7.7918,0.7141,2.2803,4.2114,0.4376,5.7934,3.568,0.9063,0.7233,3.3051,2.6038,0.1052,2.5867,1.7286,3.9865,3.1015,0,Benign
1.4264,445644.0901,1.1707,1.466,0.1762,2.4427,4.7464,0.4706,5.6522,0.0855,0.9084,0.1273,1.8336,1.2525,0.6237,2.5541,2.2183,2.9479,0.8348,4.8648,2.7613,0,Benign
0.0742,59055161.7559,2.5113,2.7961,0.8741,0.4412,0.757,1.5972,2.9928,0.8578,1.8029,4.928,2.2874,0.6973,3.4616,0.1779,1.5415,0.7963,1.7805,5.298,3.6584,0,Benign
1.1714,1143761.6385,1.861,0.7977,3.2928,6.1379,0.2755,1.6745,1.1268,1.447,0.8079,0.7135,1.3748,0.2418,3.088,0.8221,1.2865,1.4795,2.4225,5.6801,0.7154,0,Benign
0.0067,862226.1282,1.1528,0.5599,0.9568,2.5657,3.696,1.6635,1.6658,0.7118,12.4017,1.3018,8.6326,0.7262,2.4568,2.6211,5.2332,3.3714,7.9453,5.8787,0.8391,1,ProcessInjection
0.5265,4841469.0503,1.9885,0.7245,1.4827,0.9587,2.9477,6.2669,0.4919,0.4863,2.0305,1.9409,0.8384,2.6846,2.6037,0.9488,1.0742,1.7926,1.3727,4.8903,1.0171,0,Benign
11.0434,366122.1474,1.0173,1.5071,2.0467,0.8609,0.3656,1.7471,1.2719,3.3023,2.0289,0.4955,0.7612,2.533,2.4903,3.1119,1.1047,3.3258,1.4298,4.5345,2.376,0,Benign
23.8709,1919102.5525,0.4893,3.4115,1.1389,1.1065,1.2947,1.4801,0.3887,3.5226,1.3539,0.3974,2.4274,1.2427,1.6645,0.492,5.2144,2.8792,1.8433,5.0809,1.9433,0,Benign
1.4216,19020110.2433,2.4591,1.9985,0.8262,3.7853,3.1021,2.645,1.2853,0.6709,1.2971,2.5006,1.5993,2.1191,4.1645,0.3707,2.3135,1.8303,1.6209,5.7815,3.7605,0,Benign
2.0853,19175251.2908,1.5254,6.1709,1.5682,1.1026,0.5838,2.2865,3.16,3.0787,3.2554,0.7909,1.9667,1.8575,5.0488,3.337,1.7281,3.6333,4.4136,4.732,1.5218,1,PrivilegeEscalation
0.3744,17066087.9838,4.8071,3.2337,1.8427,1.3515,3.0533,0.8344,0.574,1.4143,2.8888,2.0445,0.1265,1.9664,5.5546,0.6284,3.8182,2.7393,1.7478,5.0512,0.6724,0,Benign
20.6731,43092.1354,2.3397,0.4346,3.1213,1.3875,4.5632,0.0424,3.7669,5.2445,2.0164,5.6156,1.9339,1.7313,2.4442,5.2201,1.5034,1.3941,4.5072,4.5647,3.5409,0,Benign
1.9453,267267.8445,0.7006,9.6649,0.3974,1.1903,1.867,0.9172,3.1908,0.1862,1.8117,2.3908,0.8342,1.0689,4.2948,0.7407,0.2435,2.6139,1.5438,4.7938,1.8355,0,Benign
0.065,1876454.5727,3.3117,1.6347,1.2755,2.7109,1.9413,0.8335,3.1777,0.7643,1.7783,1.4262,0.2325,1.4884,0.7734,1.6724,1.9371,3.3201,2.2146,5.7158,0.1013,0,Benign
8.2484,6461100.2143,0.6556,2.5884,1.9601,3.4716,0.7231,1.0682,0.7306,1.4897,2.2472,3.4433,2.5617,3.6501,2.2391,1.4689,1.7562,3.5441,1.7262,5.3709,0.6791,0,Benign
0.8733,4749578.2655,3.3008,0.7857,0.7888,4.8846,2.4865,36.8193,0.2868,2.2985,0.8215,2.5386,1.253,19.9675,0.8922,1.6298,2.0717,1.4957,2.6436,4.4649,12.329,1,Execution_Malware
4.8215,34042710.2037,2.2969,1.7,0.3995,1.9309,0.6023,1.0185,2.4044,1.7959,2.5839,0.9777,1.9752,0.588,0.9325,3.4503,1.2001,1.2543,3.0746,5.1185,0.5075,0,Benign
0.0058,565397.5373,5.057,2.1284,1.6999,5.0471,1.1711,4.6972,2.4081,2.5142,4.2052,1.5472,0.794,5.4425,2.5465,0.8881,0.4433,1.6092,2.2476,4.2114,1.2634,0,Benign
0.2802,45314713.8513,0.8429,4.0325,2.2278,2.9042,1.8428,2.1569,5.4614,2.6934,4.32,1.8462,1.2844,1.0341,1.6023,4.1503,0.6677,1.9241,2.7836,4.8107,2.1986,0,Benign
8.4314,700538.2683,2.5895,0.9378,1.8827,1.09,0.967,1.132,0.5583,0.8349,1.3284,0.9993,3.0707,1.0847,1.381,3.3507,1.3169,3.611,2.5042,4.8916,1.8129,0,Benign
0.8641,408300.9136,1.1996,1.7269,1.8092,1.0016,2.0969,3.309,1.5342,1.607,1.0631,0.7493,2.7408,1.2138,2.1234,0.3266,1.1237,3.5486,1.5492,5.7254,2.6772,0,Benign
2.4839,1279461.2871,2.9345,2.081,0.2175,1.3239,1.4229,1.9753,1.1549,1.4453,0.6744,4.6351,1.6686,0.4325,0.6821,1.9803,1.2586,3.4972,1.5039,5.5654,2.0754,0,Benign
0.3047,540073.8521,0.1571,2.4065,0.7118,0.4918,1.5209,0.2356,1.9589,0.5826,2.9469,2.3585,3.7363,0.3617,7.4268,0.8067,1.2589,2.4633,0.9652,4.186,0.6295,0,Benign
3.9955,50059135.8939,2.0102,4.1853,2.2643,2.1062,1.4809,1.5451,1.7085,2.0944,2.8821,3.333,0.5551,1.2248,6.0343,0.9443,3.6854,3.3648,1.7631,7.9094,3.6852,1,DefenseEvasion
13.8239,16508816.4217,1.9272,2.4726,5.5428,2.5669,3.1467,2.9455,1.8618,1.4705,2.3207,1.4366,0.8648,0.3851,2.2114,0.1385,0.277,1.9159,0.8737,7.0201,0.6574,1,DefenseEvasion
2.2201,5048513.435,1.3578,2.7974,0.5824,1.4577,3.5484,0.9065,2.8984,6.1195,2.3637,1.4369,1.609,0.7545,2.1948,0.5889,1.5644,2.1514,0.7455,4.8978,0.5066,0,Benign
0.0153,1980559.9441,2.8812,0.9208,0.2396,1.7049,2.623,0.3242,4.5664,3.9146,2.0876,0.3197,0.6274,4.0748,2.827,0.7243,1.0002,0.1587,1.6568,5.0998,0.5114,0,Benign
6.6942,35501518.5276,6.888,2.0996,2.3104,5.5357,0.565,2.0905,0.5272,2.1382,8.921,1.266,1.3615,3.2246,1.2279,1.4873,3.4286,0.9048,2.3368,5.1118,1.4914,0,Benign
2.7017,453909.7096,0.1475,1.2491,2.1323,2.5703,1.6549,1.5957,4.5143,1.8199,1.2858,1.3013,1.0023,0.2972,4.1234,2.4434,6.3481,2.6543,3.9847,7.2165,0.1555,1,DefenseEvasion
0.0006,4470544.9735,6.0483,1.8516,3.0036,2.1305,4.2081,2.385,4.1337,0.7396,1.9316,2.2034,0.3462,2.45,3.397,4.1156,0.8144,8.8715,1.1851,5.2329,2.9525,0,Benign
0.0881,1974076.0935,1.6296,0.8634,3.73,1.6184,3.6663,1.9341,1.8069,2.4667,1.7567,0.7815,1.4988,0.5078,9.4878,0.5943,1.4325,4.924,3.9278,4.94,1.5152,0,Benign
0.7804,5675071.3595,1.2589,0.2633,1.0593,0.2909,0.674,1.3861,2.5662,1.3034,1.3234,1.0021,5.2085,4.0871,0.4153,0.5091,2.3381,2.3729,1.1562,4.6976,3.4696,0,Benign
1.171,233880.6884,0.3447,2.2294,3.3921,0.5634,1.5517,0.713,1.1712,1.6227,1.3741,1.9951,2.2123,1.3566,1.1359,0.8041,1.1389,1.2596,0.4791,4.8879,3.4376,0,Benign
0.5272,33838244.4582,2.2437,0.8505,4.0319,0.5154,4.547,3.6644,0.7605,0.8082,7.7942,1.0881,2.1368,0.2639,0.3318,5.0493,1.3848,3.7501,4.4355,5.5208,1.2702,0,Benign
1.9765,778468.9781,3.111,1.3615,1.2749,0.3187,3.6221,2.4807,4.5136,1.2846,0.5027,1.2418,0.1763,6.8966,1.6601,1.0634,1.815,0.4731,2.8053,5.2154,3.3717,0,Benign
0.8851,399153.3396,3.8942,0.3614,2.8838,0.8862,4.6957,0.6822,0.5895,1.3466,7.3719,1.8471,0.6741,0.6794,1.7415,0.4634,0.7987,3.6868,1.1623,4.4216,0.6915,0,Benign
3.1162,2632438.4357,1.8886,0.7595,3.0121,1.1012,2.7363,1.8952,1.5512,3.7774,1.0956,0.6653,3.1546,0.4597,2.155,0.2636,2.6301,0.7489,2.9908,4.8791,1.4672,0,Benign
5.8218,74454243.5631,2.7535,0.855,1.2426,1.5642,1.8463,1.4769,0.4577,1.1837,1.6412,2.3178,2.5733,6.3637,3.2429,3.147,1.7608,3.1684,1.8443,4.6412,0.2539,0,Benign
1.5824,3596331.3547,1.0998,3.0941,1.3047,2.3974,0.5532,3.7963,0.4799,2.2618,2.7969,2.1177,2.1002,1.2832,5.6933,0.5116,0.4945,2.1448,4.4061,4.4739,4.4214,0,Benign
3.0521,3689660.3818,4.1008,1.422,2.0227,2.4364,2.0476,2.1526,1.0103,3.2974,1.1157,1.9757,2.4357,1.4508,0.8356,0.2557,2.4523,1.1282,1.7032,4.3003,3.8521,0,Benign
0.3824,1555531.0448,3.0955,1.9181,3.3828,4.3604,1.2964,0.7672,55.0894,3.2634,13.0057,1.1304,75.3187,0.6535,0.6248,0.5128,0.2295,0.1929,7.1221,5.3597,1.4551,1,ProcessInjection
1.0769,261208.9658,5.4735,1.6775,2.0359,0.6182,2.0544,1.3762,1.5982,5.6531,1.5389,2.2127,1.4249,1.0121,3.2447,1.5848,7.5202,1.698,0.9387,4.6054,0.431,0,Benign
11.8562,14807196.2423,0.2922,0.6819,0.7389,4.6644,2.4576,1.2168,1.1267,2.5908,5.5546,1.9349,0.8524,1.7545,4.4088,5.1094,1.5154,0.9968,1.3362,5.0336,1.3169,0,Benign
0.066,917177.3737,1.3807,1.722,2.4973,2.2129,0.731,2.302,1.363,1.6907,1.5804,1.1651,1.1141,1.1494,2.6456,3.3187,0.5468,2.5202,2.6547,4.7687,0.6049,0,Benign
2.0308,169925.9071,1.6303,3.4767,3.3213,3.1044,2.1396,4.9063,1.8408,1.7536,2.4114,18.6551,3.4407,0.5829,0.1938,15.7216,1.6667,1.838,2.3841,4.8159,2.0502,1,Rootkit_Behavior
0.0004,442892.4863,7.7969,0.1283,3.3042,2.5929,8.271,0.6514,1.1713,0.5167,3.7495,1.2266,1.8157,3.2324,0.6239,3.509,0.8094,1.0538,0.5751,4.5608,1.2318,0,Benign
0.1292,17172464.9426,1.9298,3.8295,0.5994,0.6679,0.4772,2.442,2.8153,1.0522,0.3762,2.3396,2.4771,1.04,3.5385,0.7382,0.5621,0.6834,0.3601,4.3932,0.9324,0,Benign
1.3869,298777.6478,1.9204,1.8847,3.8128,1.547,1.7391,1.0807,1.5508,4.6266,2.2342,3.482,1.8178,0.7206,1.5941,0.9147,1.6211,2.5067,4.5727,3.7534,1.2689,0,Benign
2.1567,39438344.2771,1.8154,0.6123,0.292,13.4366,1.7104,2.9186,117.2903,3.1384,0.5286,1.6818,1.7316,2.9501,0.3369,0.9732,0.3318,1.4245,0.4807,5.3507,1.485,1,CredentialDumping
1.6372,22479754.5189,2.0286,2.3121,1.2946,2.2511,0.4435,27.5374,0.9497,0.7834,3.6172,2.6296,0.3186,9.6265,1.0225,0.5136,4.6477,4.3046,1.7534,3.8732,9.1685,1,Execution_Malware
1.3597,1781819.0677,3.2825,5.1024,1.882,0.3836,1.3403,5.2434,1.5006,0.5374,1.5595,0.0478,1.1753,1.4382,2.036,0.2159,0.5913,1.0857,0.9999,5.0685,1.1718,0,Benign
1.1401,1624768.5724,0.681,2.1001,1.9824,0.4284,4.6834,1.4106,2.3844,0.2158,1.072,0.7316,1.4464,1.095,2.7419,0.8567,1.5418,1.0236,1.8101,4.7572,1.4012,0,Benign
3.4265,453517.2626,1.8299,0.7916,3.7023,1.9865,0.4226,0.7514,1.152,0.2874,0.9369,0.6228,2.4782,7.8703,1.7041,4.8847,3.2224,1.1265,3.3052,4.6811,2.9709,0,Benign
10.3437,135098.2869,1.3834,2.0207,3.6759,0.4707,0.8116,0.8156,2.2965,2.5147,3.4649,1.322,1.0245,0.2168,1.9924,2.6672,5.5902,3.4957,3.4518,4.5864,3.1797,0,Benign
11.7674,4849826.3911,3.218,0.2783,0.3638,1.1596,0.6613,0.8054,0.654,0.5298,4.8647,2.7878,1.717,0.9121,3.2852,0.8603,3.7053,2.3952,1.5138,4.2226,0.4434,0,Benign
3.7002,2988050.3967,12.6168,1.3177,0.6884,2.606,3.6153,1.5602,1.5631,45.606,0.9729,2.7157,1.6562,1.8033,1.6079,0.8343,2.6861,0.7387,0.5542,4.6919,9.959,1,ZeroDay_Process
0.0326,3585664.3778,0.1176,2.1238,0.9364,2.6639,2.4605,0.6994,2.1212,1.7315,1.1722,2.0278,3.9958,3.1438,1.6434,2.2208,1.2781,1.1808,1.4751,3.7533,1.6832,0,Benign
0.9524,4780101.1496,1.6506,4.1897,1.3448,9.1867,2.1982,0.8526,66.6949,7.3043,0.7717,0.6316,3.4269,0.866,0.8129,1.6365,4.662,0.1579,3.1084,4.7334,5.1597,1,CredentialDumping
2.5604,13040141.5094,4.0564,1.2303,0.4857,2.2087,3.4276,0.4013,2.464,2.3413,5.1885,1.158,0.6651,4.2373,1.4576,2.7524,0.8995,3.8628,0.9903,5.7299,8.7107,0,Benign
6.3546,2512209.2522,3.104,1.3698,3.3188,4.3894,3.1302,0.3526,2.1618,3.582,2.2901,2.2227,1.095,0.7283,2.7273,2.0852,0.8168,4.0067,2.1636,5.7245,1.9525,0,Benign
0.4851,12857220.4405,3.1587,4.8826,0.7161,3.5708,0.7891,0.4712,1.9774,2.9509,5.4576,0.1968,0.5524,1.6643,8.2089,2.9259,3.0289,4.5733,0.1569,5.3047,5.0045,1,PrivilegeEscalation
0.0193,12491553.9282,0.5728,1.3425,1.956,0.4707,2.311,0.7596,1.1682,3.7623,0.9907,2.0213,1.579,4.177,0.9998,0.598,1.0271,2.3284,0.8268,4.7165,1.5567,0,Benign
2.4136,200475.3751,1.5697,1.5099,1.3526,0.4148,0.8218,1.5973,4.0173,2.8534,2.565,2.1544,2.458,1.5083,1.3324,1.7248,2.3032,2.7811,0.7908,4.707,0.401,0,Benign
0.8239,10314423.3777,0.5806,2.3633,4.0087,4.5921,2.0946,1.7496,4.9841,2.2701,2.3708,1.5699,2.3382,1.9805,0.3256,1.1364,2.185,2.2607,1.6761,5.0969,2.5116,0,Benign
0.0487,2057229.2442,1.5956,1.5234,0.8503,1.2915,2.3008,7.7255,0.7447,2.9356,2.6933,2.8444,0.4672,1.8662,1.1576,0.9159,2.1307,1.7043,3.1985,5.1212,1.3129,0,Benign
1.7702,420025.0086,3.7562,0.8842,0.7579,4.0573,1.2735,0.8853,2.9311,2.1269,1.4125,2.8019,2.7928,0.4188,1.3055,0.8737,1.4716,0.9207,0.374,4.7073,0.5239,0,Benign
3.6818,1369803.761,3.0498,1.3882,1.6297,2.8328,1.2865,1.6482,0.6977,3.0851,2.9302,1.7344,0.9862,5.9627,2.6309,2.272,1.9807,2.271,0.7323,5.793,0.9688,0,Benign
12.8655,9471171.116,5.079,2.0859,3.0479,1.3093,0.2684,2.9587,1.1359,3.7075,1.1982,1.0493,0.6565,2.1454,0.4297,0.9276,3.4602,4.2049,2.2459,4.9972,2.3366,0,Benign
0.4418,4755144.6402,3.9009,0.9735,2.4959,1.9049,0.8242,3.0872,0.4253,2.061,0.8659,0.8258,2.7222,4.0682,2.2542,3.5426,0.7414,1.1736,4.5495,5.2325,1.8234,0,Benign
1.3013,48659537.2744,2.5422,5.9226,1.2539,0.5101,0.6185,3.5981,3.0412,0.9753,1.9227,0.3191,1.3301,1.6259,3.5876,0.6807,0.9949,0.8915,2.5041,5.0459,1.1555,0,Benign
0.1409,12450145.7031,1.3927,2.2053,2.1078,2.5401,3.7382,2.5637,0.2394,2.5536,3.6296,24.9225,3.5785,1.2563,1.4017,57.5346,3.756,1.6805,0.6858,5.0207,4.1081,1,Rootkit_Behavior
0.0204,1651528.0094,2.2497,2.2539,2.4986,0.8574,1.5167,0.7881,0.2379,4.3975,0.916,2.3437,5.9748,2.7535,1.6096,2.682,0.5445,3.3242,1.7348,5.3749,1.491,0,Benign
3.4803,15612076.0242,1.1154,4.7977,1.5785,7.9153,1.0015,2.3962,56.1711,2.86,5.1254,3.6199,1.7981,1.673,2.8682,2.453,2.3744,0.3007,3.662,5.15,2.7664,1,CredentialDumping
0.0064,2340933.9317,5.9794,2.5347,0.7452,0.7857,1.1275,0.8091,4.3694,0.2627,0.6225,3.7147,4.0227,1.7671,0.9704,0.6389,3.3404,0.6743,1.749,6.0968,0.7606,0,Benign
36.9828,62695.4587,0.8254,2.3048,1.4076,3.0293,1.0685,1.5623,1.7084,1.7223,1.8713,3.3269,6.62,0.9666,0.8938,1.83,0.7603,0.4592,3.0982,4.4262,1.7946,0,Benign
0.0007,195168.1756,1.4666,1.9595,4.8276,0.3841,0.338,1.9793,5.8982,1.6265,4.7523,0.5686,1.4352,1.0447,0.4777,1.1528,3.4428,1.6873,5.431,4.4414,0.2247,0,Benign
0.9397,2914870.5979,0.9085,5.298,2.5846,2.9496,1.8805,0.8208,3.5611,4.6651,1.8997,3.3043,1.0987,0.599,1.6272,2.1947,1.4792,0.6713,4.4056,5.9138,3.0742,0,Benign
22.904,2786122.6043,1.9005,3.1735,4.6648,1.3124,1.3916,0.9402,3.2898,0.1244,0.5779,9.1097,1.2327,0.9944,5.6898,10.8312,1.8193,1.0102,1.4221,4.499,0.9932,1,Rootkit_Behavior
5.8599,659253.7512,0.8082,1.0046,2.0656,4.3007,2.0002,2.868,2.0577,2.7967,1.7313,1.6658,0.2264,0.7041,3.2384,2.0128,2.4989,0.8334,0.6918,5.2936,4.8487,0,Benign
4.9104,234117.88,0.6739,1.7521,3.8456,1.431,0.4267,3.584,2.0706,1.5532,5.7148,1.682,0.5479,1.3519,0.7357,1.1778,0.9522,3.726,2.313,4.682,1.9509,0,Benign
2.3283,6328022.1774,0.9841,2.0206,3.4132,0.8071,0.2642,3.0371,1.8084,2.207,2.2924,0.8568,0.6916,0.1592,2.1553,1.9032,1.5312,1.8225,3.4464,5.1931,1.9347,0,Benign
0.0442,9982244.7862,4.2295,0.6809,3.2318,2.0563,0.7394,2.2282,1.5245,4.4278,1.0886,2.2085,1.3603,3.305,2.775,2.5185,0.8881,0.3442,1.6362,5.9997,3.8783,0,Benign
7.1456,1636968.9627,2.0979,3.0163,1.7904,6.166,2.421,3.5159,0.7477,1.2864,0.199,1.8679,4.2786,0.4761,2.8333,3.1831,6.836,3.0655,7.5094,7.0374,0.7289,1,DefenseEvasion
3.5776,969451.5082,0.2101,1.9473,4.6241,1.381,3.3481,0.976,3.7542,1.2779,1.1028,54.6911,0.796,1.2725,2.6449,20.9856,2.3696,1.2599,2.0355,5.2481,2.3229,1,Rootkit_Behavior
1.0833,3546035.5109,1.6341,1.74,1.6015,4.4103,6.2699,1.4277,3.0951,1.3583,1.2648,3.7665,0.7436,0.352,2.6431,0.7465,0.4865,4.7201,0.5254,5.4561,3.0918,0,Benign
5.8683,47987032.4227,4.9166,4.3265,3.4019,1.4869,1.3894,4.6959,0.2206,2.4916,3.24,0.4388,0.8234,1.6406,1.886,3.6504,0.3977,2.0581,4.1729,4.8989,5.8974,0,Benign
0.2112,31938.621,0.2122,1.6686,0.6656,1.421,0.2771,4.5507,3.7973,2.0808,0.1835,1.6511,2.553,2.1793,2.8807,3.0793,3.1725,1.2669,2.291,4.9132,3.4487,0,Benign
9.8179,508402544.2641,2.5642,0.3177,2.3098,5.5828,3.5585,13.9551,1.4333,2.3614,1.3679,0.1413,3.1336,9.9141,1.4586,0.6089,3.4441,2.8695,0.67,6.4812,9.3625,1,Execution_Malware
0.0013,6664919.7535,0.7503,1.1082,1.8117,3.4824,2.4099,1.2171,15.3917,2.6545,10.713,0.6002,36.5023,0.4642,3.9789,0.5602,1.3079,0.5802,10.8552,4.223,1.2264,1,ProcessInjection
0.8543,18906175.3331,1.6282,0.9556,2.6094,5.4977,2.0379,1.5186,3.9258,0.4683,1.016,1.0146,1.5713,2.8264,1.8517,0.0207,0.5729,1.3393,1.1073,5.1932,2.5052,0,Benign
0.0247,1780887.2099,0.4544,0.2831,3.4561,1.6613,1.7388,2.5129,4.9849,3.7509,2.2001,2.5826,4.8681,1.92,1.0797,5.376,2.8602,0.6822,6.502,4.1985,1.0929,0,Benign
0.2997,55028.9809,1.0833,2.6837,2.4458,3.9158,3.7409,2.2898,1.2907,0.8989,2.6274,1.994,0.6089,3.1855,1.1684,2.1715,3.5876,3.0284,3.2311,5.1627,3.7918,0,Benign
7.5177,223460958.9933,0.7996,1.0847,2.6911,0.4804,1.3172,1.5349,2.2607,0.0878,2.7702,1.7896,2.5381,1.6101,2.9262,1.6755,2.6858,0.4712,6.0276,4.8134,1.4419,0,Benign
0.0252,50466.5514,2.6441,1.4385,0.9363,0.1155,1.5597,2.4711,0.605,0.7299,2.2347,0.91,2.1074,3.6141,1.7841,1.747,1.5926,0.7737,0.3928,4.8956,0.3528,0,Benign
