Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Mean,Bwd_IAT_Mean,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts_s,Bwd_Pkts_s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Active_Mean,Label,Attack_Type
6.7006,5.7862,3.4151,54.6969,3.0108,105.9141,7.1137,11.5263,11.713,2.4226,37.4173,1.9776,2.8496,41.9946,14.7561,2.085,6.9328,2.8907,0.3178,4.588,0.7988,24.2595,14.4952,2.4894,2.3359,12.3362,5.8049,3.6695,4.9772,22.3797,6.9413,9.5869,13.1602,12.5035,27.3813,4.145,32.2158,7.9369,6.1207,4.7985,1,WebAttack
6.4258,9.0145,28.1745,21.642,22.0257,4.3485,2.8398,47.4772,4.121,198.7142,12.4679,7.1361,6.6306,28.6269,19.9,2.3759,28.851,4.591,28.2393,9.0007,12.7752,8.5973,4.2088,5.4513,14.2449,26.9129,6.8504,7.2717,1.9067,2.9966,2.1755,13.4173,36.3969,5.6606,20.0229,9.9217,1.5463,11.4971,49.6489,21.6066,0,Benign
4.5727,8.385,20.4873,33.1982,8.2101,12.083,9.1917,6.5332,13.0697,3.5983,15.2253,19.5749,2.9275,2.084,0.9446,11.8761,11.9116,12.4176,2.1426,33.3021,20.7577,5.0938,7.6407,26.8316,5.0566,6.8606,5.5936,1.1169,5.2016,10.2609,34.3053,5.5174,3.8574,14.4213,10.4327,1.341,8.6273,10.6527,9.5937,33.338,0,Benign
9.3329,1.4895,4.1288,7.4457,8.369,5.2342,42.7367,8.0986,26.9049,4.0773,13.0022,22.3547,4.919,2.2274,3.4507,5.9585,5.28,2.2261,1.4301,5.1694,7.155,1.5582,1.9555,34.3826,9.6653,13.8417,4.8465,4.3973,2.519,3.1428,6.2599,14.5682,4.6728,4.9813,1.9998,6.0179,12.0337,16.6466,10.8527,8.2316,0,Benign
1.1373,2.7792,1.9467,3.053,262.167,24.9211,77.6481,4.551,5.0025,1.7618,6.8588,22.5891,7.9937,1.854,4.5168,17.4257,8.8585,12.6439,104.566,69.3945,4.0955,15.742,11836.7628,18.2443,18.2048,27.2137,6.202,8.1257,1.2565,3.5814,298.4891,7.609,0.9055,0.9318,13.3365,18.4768,24.8202,9.0486,9.1862,7.0564,1,ZeroDay_Anomaly
1.3104,64.6916,18.2281,0.4061,5.5015,57.1809,14.3127,19.585,6.1465,3.4797,2.2287,12.2546,10.0363,4.1881,9.6828,5.4696,3.3019,17.6581,25.0072,3.8274,3.294,7.796,4.2151,3.4074,47.6282,17.6757,14.9015,3.2045,1.1677,5.9342,2.07,7.0173,26.0764,8.9273,6.8989,67.6025,119.2211,2.2953,5.0924,6.0374,1,ExploitKit
2.711,5.0969,11.3983,2.7052,2.371,6.3387,4.4348,8.9631,4.0184,23.4252,12.8069,0.6749,8.9431,11.1139,17.2063,2.7313,18.9302,4.353,7.0613,3.9201,4.8835,2.8833,7.7779,26.6259,6.6856,8.2535,17.8312,3.2277,2.3735,18.5967,7.4578,2.2142,11.1489,21.3034,2.2492,27.503,2.1836,4.8556,5.6826,1.0813,0,Benign
13.7268,1.3359,25.4571,5.6159,89.7281,2.4684,151.7861,2.8236,4.7784,2.1788,4.4856,17.0045,3.4788,27.6502,2.2514,46.0237,7.243,5.716,8.8915,4.2498,1.4073,6.4924,8.105,24.9859,2.0384,28.623,13.6171,12.6145,10.8774,3.6561,13.3809,10.6865,1.828,5.1488,2.62,2.2683,14.1482,9.5337,4.8867,33.8253,1,Infiltration
1.3903,2.1093,2.9106,15.9171,1.9367,8.5459,4.8873,2.5421,15.8925,1.9875,10.2781,2.9888,60.2651,2.2107,5.3988,10.9517,3.2422,0.6992,1.6392,17.7995,49.5123,4.0177,3.7808,11.5273,6.4582,3.6548,2.3909,1.1552,2.9888,12.1081,25.6739,23.3346,4.3849,10.491,4.4572,23.7264,2.2731,7.3184,12.481,10.4246,0,Benign
19.2193,44.3373,1.7314,15.6308,19.2001,11.9008,8.4212,15.3187,8.2458,12.7679,5.6697,3.9094,12.7702,8.6129,0.8628,5.9649,47.9072,21.2038,12.1391,10.7459,7.7264,6.333,2.8644,13.3694,2.623,4.2061,2.958,15.3225,7.4243,1.9227,7.4129,10.3966,10.9302,7.3522,16.756,26.1818,3.2295,3.8023,3.0509,3.4024,0,Benign
8.298,5.0161,3.4334,7.8815,2.3077,27.7077,2.8168,19.4629,27.6702,10.9762,36.0651,29.4346,10.0772,11.5195,4.1471,9.8639,11.0017,16.8577,28.5537,78.3068,40.0833,10.7784,1.1842,4.1757,7.0957,5.013,23.5903,6.2764,15.1097,3.9782,2.0474,19.5738,1.8234,10.8852,7.6979,11.3694,1.943,2.1584,3.0252,3.2495,0,Benign
2.4709,8.8341,5.4283,4.8342,1.7197,10.7194,4.8747,9.3978,6.0804,3.4899,20.2532,4.2255,39.8065,24.2501,2.8804,3.5947,31.0175,2.1325,11.2692,6.7656,4.0016,24.0484,18.6892,6.5794,0.2966,11.1607,0.5179,5.4968,2.6548,14.6535,7.1305,4.9104,12.2596,20.7495,3.7294,27.5339,1.8098,4.3064,2.0438,7.7233,0,Benign
12.3022,19.534,1.3497,4.7788,6.6446,7.8931,3.4742,6.9621,12.9215,4.1763,12.2373,11.9526,1.7599,16.3985,12.4736,8.1657,7.0157,9.9812,5.9361,9.4058,6.5993,16.0108,5.729,10.3413,36.5969,1.466,7.8722,0.6113,4.2498,9.647,7.8253,17.5937,6.7389,4.8175,3.4872,9.1662,0.9914,1.7929,8.4018,2.1069,0,Benign
0.1743,7.6874,7.5316,5.3127,6.0322,6.0472,2.9563,33.8032,3.8888,2.1557,14.3803,7.1715,126.5589,3.6098,58.0654,5.3155,1.8126,24.4478,88.1297,5.6422,2.5213,14.6473,44.9676,2.2151,33.6498,10.2286,6.6689,1.4504,14.5934,26.2993,25.038,12.3158,12.8187,1.7224,2.2745,6.617,6.0967,3.0964,2.7159,4.2885,1,PortScan
7.4744,7.5512,3.9399,28.555,34.3617,14.9933,7.5925,27.1693,31.1642,3.2794,20.0929,20.3441,2.0405,4.8309,3.4756,1.6286,9.6937,8.2627,4.1399,10.6096,5.3995,63.6271,10.5144,41.8841,13.4693,7.0434,2.1187,23.0052,12.4472,7.691,24.3239,40.4936,4.044,5.6456,13.7772,34.5559,2.7646,2.6411,2.772,15.0656,0,Benign
4.4069,8.731,158.2651,5.3788,4.0976,1.7714,1.6019,8.1488,4.4967,11.8955,5.0939,1.4894,10.2316,22.154,2.1315,11.6006,13.7171,3.1898,2.9736,10.8932,13.8514,6.6789,4.5617,24.4671,3.2657,4.5014,6.5752,1.4536,17.7364,0.8612,8.8499,12.2916,16.6009,65.187,11.1195,10.3684,10.2325,1.8289,6.207,11.9815,0,Benign
19.9126,0.8729,10.0183,4.0613,4.844,7.0043,25.779,2.0713,3.0398,3.6003,4.4395,13.1958,3.144,2.5338,5.8534,14.0322,13.162,11.3309,5.2513,10.7083,15.0971,9.7129,2.8613,1.3131,23.7424,7.9975,21.9552,9.5644,14.9613,14.6614,7.1092,3.8657,10.7397,13.1594,33.0456,5.6561,3.6636,2.6977,9.0909,2.3938,0,Benign
16.7362,8.6307,3.2708,10.0326,4.4612,7.9514,130.9724,11.9963,1.2394,5.1766,3.2714,9.8143,6.7377,3.2236,5.3763,7.9342,3.5616,16.0517,1.9824,8.77,12.3983,34.9866,12.3311,4.713,18.2993,3.1645,5.0374,7.5489,6.8903,1.6431,1.5257,8.2376,5.3304,16.5142,11.5907,9.6941,5.8649,20.2151,12.5584,2.6075,0,Benign
20.1751,3.5925,58.9724,5.053,28.5329,1.6427,2.5449,8.6287,1.5822,1.4197,8.4712,4.0123,30.1642,21.0741,18.3858,6.3244,8.71,4.427,2.3971,3.4949,17.6912,4.0583,0.7439,2.077,4.3982,3.268,1.8086,2.2298,9.9011,4.0726,5.1918,9.4587,6.1572,3.8179,2.6565,9.0699,5.6322,3.4331,18.1041,11.1547,0,Benign
25.6191,3.3808,5.6803,7.1085,4.4477,17.7272,5.2091,0.664,9.8287,5.9267,5.6392,52.2801,5.5528,2.0571,18.9975,17.1607,18.9415,21.4544,6.4106,4.6925,1.9713,12.8711,19.626,0.9549,1.0531,22.9613,14.4451,19.3508,6.5655,23.2745,44.2402,11.1536,3.5285,0.6291,14.3897,2.392,37.4967,5.6953,9.8984,22.0974,0,Benign
15.4326,8.9965,11.5437,5.9444,16.9614,13.7966,18.9196,3.2157,19.1383,3.7354,6.584,120.9113,2.2361,2.0196,9.9719,20.7254,3.9439,3.7135,5.9423,2.0743,8.1405,23.1738,21.7132,8.7319,3.7196,8.0674,7.9734,25.6076,5.7291,5.249,4.4473,6.9144,0.6393,1.7205,13.2821,20.1569,20.0824,2.8202,20.4331,5.8701,0,Benign
49.0686,1.8809,5.8728,7.1842,5.2763,73.6026,11.3268,10.9234,7.8367,11.7992,31.2175,5.2803,1.0352,19.5866,3.0764,11.4732,1.3602,9.7348,11.2826,37.7794,13.4578,1.1097,7.4482,2.6883,12.072,10.3516,10.6947,2.3924,2.9957,4.1324,4.8972,14.8047,6.3799,20.613,8.7755,24.4989,4.6501,1.7276,9.0334,8.5023,1,BruteForce
1.1714,11.7146,43.2487,2.3123,27.375,47.3172,1.7905,0.8504,27.714,18.0166,8.4607,148.2523,19.6959,6.9044,4.4465,6.4529,17.7572,11.6435,3.1056,22.7775,1.683,0.8598,6.98,3.876,7.461,8.7303,7.0135,3.5042,16.968,36.6753,2.6351,2.0787,2.7528,1.0839,3.4796,5.129,19.6365,3.8378,9.6784,2.5446,0,Benign
7.6351,26.5777,24.8462,25.1489,35.8093,2.2987,5.4365,4.5505,2.2705,4.412,0.6336,2.4272,19.563,67.8517,1.8747,24.4372,8.5173,4.6986,6.0042,9.1271,6.2149,4.9624,54.4273,3.135,2.3723,5.6931,1.4998,6.5542,27.6325,11.9992,8.7726,18.1126,1.7202,40.7914,4.9502,3.4102,8.6526,10.4425,2.813,52.7594,0,Benign
0.965,7.1494,5.6453,42.6649,11.9211,10.7633,23.3028,3.9328,16.3222,7.4599,23.2912,2.0411,5.3461,1.5327,11.7773,17.6923,1.695,10.3796,11.1058,21.1811,3.5088,6.1184,27.2781,5.8464,5.0194,17.3304,16.0282,2.3152,19.0835,35.3438,6.5023,10.1629,8.3129,15.0991,3.9341,8.1889,9.5356,3.8517,0.6653,5.872,0,Benign
2.0811,2.5432,9.8079,0.2613,2.0493,3.7917,12.0924,2.373,16.5181,6.5935,16.9444,15.5222,10.6637,12.3068,16.7618,5.767,3.3055,5.3246,7.0004,4.1409,8.5196,6.9968,19.2572,7.3632,3.5635,9.2941,20.5362,9.6774,8.7863,4.1635,1.8013,0.7115,5.3706,46.8371,6.9424,10.3784,2.1532,4.274,36.4552,4.8047,0,Benign
15.9593,6.1787,2.6178,8.8931,15.0486,27.2533,22.1874,1.0505,7.0052,6.8729,19.6719,27.0463,2.9893,2.3873,19.9575,14.8354,56.9057,3.1807,10.2035,25.048,4.2653,32.5439,2.1509,15.7451,8.4208,8.845,8.388,96.5536,3.4456,4.8973,3.4995,5.2673,13.0043,25.1244,4.3302,40.7253,5.7785,13.8792,60.8199,3.0147,0,Benign
2.2485,0.9429,6.0497,34.6331,1.0591,3.3558,4.6655,10.6659,7.5256,7.9167,3.7415,42.5689,4.4515,13.9096,20.5509,6.3466,14.5208,10.0917,7.0826,16.6588,77.7773,4.07,12.5939,7.2053,5.8192,5.2941,8.0319,13.7662,2.5626,13.9814,4.0799,3.5413,7.5222,3.4977,3.9301,3.6858,21.573,15.4062,1.1535,8.2228,0,Benign
11.8011,30.8385,50.3802,3.0881,34.7376,15.8423,7.6295,38.1941,30.5697,1.7885,18.8099,4.9703,2.2068,8.0011,10.4401,1.9377,11.6992,30.4832,2.8733,2.8214,6.5934,0.6897,20.2205,27.2331,10.3243,6.9364,59.8288,8.8031,13.8818,21.9234,12.5616,8.2992,6.6864,0.921,1.4427,5.241,6.1698,5.4532,1.0811,79.3838,1,Infiltration
6.097,78.7104,17.5755,8.7397,11.9399,19.8075,96.6032,18.9154,12.1159,1.8369,10.8211,39.7474,5.5019,6.3663,8.877,5.2978,12.0914,9.1271,16.5985,45.6579,6.8844,9.2359,1.9344,13.7536,5.1658,1.6215,2.5352,0.3843,8.0368,8.9608,146.1274,15.2899,8.2089,11.298,3.3169,5.2439,6.0113,16.4654,4.9607,10.84,0,Benign
2.5053,8.885,10.8152,13.238,3.5632,15.6437,8.4384,2.8838,13.1808,4.685,75.4664,2.6033,2.6216,2.5833,364.9589,14.8793,3.0186,5.9339,6.3208,12.6103,7.915,2.1894,40.265,2.4355,5.5542,10.9383,5.3161,18.1166,3.3482,5.5535,14.334,18.9263,8.446,3.1102,83.0501,7.9734,12.5934,0.5299,0.635,7.0802,1,DoS
5.1836,2.0391,4.4666,7.9386,288.2243,0.8397,29.1657,12282.0464,138.1545,19.9012,13.9217,7.6617,42.6905,11.1965,19.9663,5.7197,12.7021,1.3238,4.6226,8.9903,8.7862,14.1544,11290.7519,5.7078,23.2375,297.1749,4.2765,12.4077,8.5955,336.7868,22.9822,5.3793,4.6499,6.6144,4.7986,3.1843,1.5414,8.1186,8.4563,6.543,1,ZeroDay_Anomaly
12.1115,3.1725,13.637,6.5699,5.9486,33.6121,5.191,5.6038,11.3677,2.7839,30.0393,14.6442,3.0578,2.3448,3.7616,4.3262,3.5181,7.9919,5.2109,22.6938,1.9933,9.7747,14.4908,6.1599,5.9595,19.7217,2.6655,9.5943,6.2668,1.1719,9.7634,8.0401,11.4703,2.9189,3.9184,4.8485,9.2809,9.2284,7.8697,9.5505,0,Benign
22.9899,33.952,5.2755,9.7725,5.4815,12.1254,13.6965,26.6825,11.3402,8.4312,8.0428,9.384,6.3201,21.4359,3.1588,3.2569,1.5525,35.0117,3.318,2.8655,20.3129,5.934,4.1978,4.709,2.4576,22.5609,6.6806,25.24,17.6463,2.1448,6.5698,12.9678,16.4047,30.4117,3.2536,3.5009,27.4874,14.7113,10.9971,2.9139,1,BruteForce
4.7849,8.1832,3.8549,5.4062,5.1343,7.4226,16.547,8.4564,8.503,3.0092,15.2901,32.9458,10.0781,1.8129,6.7483,3.1415,21.5993,2.841,20.4224,1.2391,13.1803,6.5409,55.9155,11.6776,20.427,23.8501,9.6824,12.5755,23.3626,9.857,3.588,4.8643,6.5134,7.2831,11.061,16.7738,49.1178,6.3632,4.6096,9.7537,0,Benign
10.9279,34.2471,19.5924,49.8453,10.5454,17.5529,9.9441,1.2351,4.3779,11.2773,6.3431,5.8104,3.6147,2.2535,5.0188,10.4939,8.3751,2.5186,8.1767,3.9262,7.8543,4.9269,2.0796,17.5001,21.7149,10.1308,12.756,1.9934,1.7517,27.1619,10.8921,38.2721,9.9167,6.9163,6.0912,51.3779,68.0832,11.2894,12.4467,3.8361,1,ExploitKit
6.8027,1.2295,3.4139,10.5392,1.995,9.7638,3.1339,9.0101,10.4185,6.1017,12.0663,25.7759,7.8493,6.3132,7.0784,6.8703,6.2414,3.683,6.6349,10.4862,48.5179,7.1674,2.6479,4.7006,6.6159,0.3169,4.5715,4.3741,2.1762,2.1153,20.4818,5.902,10.7851,3.6485,16.5109,3.7304,16.1562,7.835,40.7604,24.4607,0,Benign
2.3491,3.3608,6.7705,2.895,52.7312,1.7191,2.7582,1.9013,4.9915,8.2401,7.2759,4.5754,6.8303,5.782,2.0216,17.0798,0.9108,358.2675,6.2096,3.197,2.7318,12.0495,21.4489,9.0885,4.3895,23.2195,6.88,2.0373,11.0351,10.9436,4.5647,5.1674,0.2884,67.6253,0.7018,12.6022,4.919,3.3907,8.1737,45.2397,1,Infiltration
6.7147,6.4161,4.3185,3.2921,12.6439,4.9367,9.184,6.1232,6.4692,1.5759,6.6295,3.6101,12.6814,3.8823,4.4329,22.6276,13.2171,12.0123,17.8963,1.4636,15.9271,21.7963,7.7582,7.9246,2.1357,2.0444,48.142,5.8329,5.1566,19.424,0.5561,12.8165,4.8437,11.9077,21.4327,10.5277,1.4777,0.5646,5.8888,77.4295,1,Infiltration
0.3005,1.9778,4.175,31.7124,12.1583,16.1661,3.8336,13.7297,1.1461,0.8159,8.3939,36.2816,10.0042,40.1423,192.8795,3.9299,18.6495,6.9252,46.1693,18.2592,4.2739,18.6784,2.141,5.2816,18.343,5.9971,6.5643,9.583,10.6939,11.5274,8.4517,51.2966,4.857,1.709,9.31,6.3723,18.9988,3.7389,37.9684,3.8091,1,DDoS
7.3868,2.3922,4.7241,0.8278,12.6603,21.9664,1.633,5.1882,2.1332,8.4695,2.5318,35.7069,7.8959,13.5839,3.3186,3.301,0.8456,25.3357,5.4802,0.9608,28.2719,9.3979,69.5779,3.2609,3.3226,7.4872,13.1376,32.8151,6.1915,10.9274,7.991,20.0548,21.2612,78.9407,5.1589,2.1796,0.9411,2.4227,8.9267,11.5442,0,Benign
25.0219,144.1401,1.3978,17.3841,4.8654,8.7142,32.0364,2.1964,3.7994,12.9833,13.0682,5.8089,4.0768,13.2264,1.9253,2.0418,2.2121,14.8614,2.3078,5.8517,7.0806,7.0274,3.1738,1.1745,5.2172,4.4159,5.7688,34.5372,2.5318,19.549,14.0154,11.249,2.1317,12.3579,1.0435,4.4409,7.0596,22.6797,7.7688,9.8573,0,Benign
2.8908,14.7996,4.7502,26.7731,14.3777,12.4023,1.8315,10.2496,3.472,13.3886,67.3756,7.6091,2.4566,7.7997,12.1489,21.378,4.4735,8.9087,6.2029,2.3777,18.7231,2.5625,3.5103,5.9812,6.0806,7.9115,3.1197,2.4811,4.9137,54.8362,21.5392,1.2396,6.8148,11.2132,8.2445,0.5768,3.1231,3.5089,10.4505,6.3193,0,Benign
17.1633,8.6574,6.8737,7.0909,3.1514,3.6651,11.1698,2.7447,15.3905,12.0865,52.0358,1.2877,2.8328,7.6981,3.2499,4.4572,34.3917,3.3858,32.5587,3.1266,45.8744,9.0665,3.638,5.2526,1.6203,2.9609,3.6721,2.4335,0.6954,3.0784,20.4024,4.6164,17.8343,2.0733,6.2411,37.478,6.9742,8.6779,1.673,12.244,0,Benign
13.6656,4.6277,8.9515,30.2078,9.4029,5.1305,7.6797,38.8006,6.8997,24.7923,4.4892,4.9869,2.6411,12.1957,19.6023,16.4411,5.9135,3.5724,34.0028,10.5284,9.012,9.4429,9.3815,3.8483,16.2239,2.926,3.4571,3.7947,4.0433,0.5975,11.7121,6.6653,1.9538,8.9272,6.3719,34.328,1.8578,11.7843,3.7775,24.195,0,Benign
1.5911,63.2711,3.1472,2.3739,2.0637,2.9193,11.3504,0.8471,5.1229,10.5432,7.8067,1.6961,8.2225,13.5137,3.5698,17.0976,10.1626,6.9706,16.046,2.7097,1.8123,36.5919,5.3425,18.3185,11.3333,41.7586,11.3707,4.5669,10.1591,18.5807,6.6391,8.495,6.3011,3.6586,2.8907,7.0039,8.6979,2.2686,2.0842,136.8502,0,Benign
8.1942,1.9932,8.0543,1.0082,4.7051,7.3871,2.2309,10.3232,1.5936,11.898,3.0586,20.2846,11.7345,7.5341,3.8916,4.0995,5.9031,22.0238,62.6603,2.5726,3.4946,11.275,84.2595,18.1606,11.1128,24.2391,5.9702,37.7097,35.8044,6.3443,16.0366,16.3416,7.0077,17.3807,13.82,23.0545,8.8186,15.994,7.7136,17.9563,0,Benign
23.8472,11.9973,3.2449,3.1868,7.1624,2.9641,6.2478,15.8891,6.9801,12.7142,8.7404,56.5751,4.8934,1.4233,52.7429,3.8601,15.0797,10.1204,5.9772,3.1329,19.7668,4.6992,10.9167,17.4245,6.4026,32.5268,16.7205,37.7625,5.6728,8.5966,6.1891,3.5592,6.4151,7.1025,30.334,76.2442,8.6108,11.813,9.2869,3.453,1,ExploitKit
4.0678,8.56,11.8316,5.4611,7.2507,5.0429,1.0099,5.9608,6.6379,22.6597,11.1216,6.8194,7.6046,38.216,37.3963,4.3365,2.4948,4.8116,0.6932,11.8743,6.8977,1.9545,8.1352,2.2534,6.4341,3.5738,13.7284,13.1773,10.8202,1.6359,7.9652,13.6266,1.7833,4.6503,4.2175,9.6001,34.4271,6.3734,3.5102,1.7811,0,Benign
3.903,5.2426,4.3537,2.2448,5.0169,3.5057,9.181,3.6454,10.1154,27.1494,4.3911,6.1014,5.8374,16.6339,8.2797,74.2711,0.379,22.6721,18.7458,13.7533,10.5094,6.1701,1.0839,29.0438,5.1579,11.0315,12.5719,21.5144,1.3918,2.4595,13.2365,9.1102,7.5115,2.2074,9.5917,3.4342,6.9753,17.5677,2.0696,44.8216,1,Bot
3.2027,8.6216,51.4632,10.1823,1.2299,10.2503,4.2989,46.8562,7.1637,3.8429,16.8083,2.8896,4.5088,11.5572,2.3154,22.8814,25.7755,38.3925,8.6965,9.9721,8.3288,20.0461,15.5371,11.7491,32.9431,4.3352,2.6331,10.0489,4.515,3.8455,8.7435,42.2122,27.2106,56.1626,2.0106,25.5703,12.4115,16.4866,11.0632,10.6198,0,Benign
1.2469,9.4543,7.28,18.2149,14.161,2.6404,1.9466,6.2536,14.8625,1.5356,1.0787,6.8926,2.6753,1.0512,120.3292,20.3589,8.5164,10.3701,1.8003,4.1405,3.1531,1.5742,12.9948,2.8873,8.05,25.73,8.5869,20.5858,4.4807,5.9696,15.4238,41.424,20.4939,4.8776,4.9475,1.4654,4.3069,9.9155,9.0089,16.9273,1,DDoS
1.4612,4.3948,3.5324,18.5066,12.9079,7.0496,9.3637,5.5284,11.2797,34.1916,26.0041,3.5389,10.9031,0.7883,9.0755,3.5621,21.1214,2.5411,13.3324,15.6809,10.7268,4.9944,34.6773,2.3282,7.76,17.8127,3.8613,1.9231,1.5518,3.5152,40.9679,23.9541,1.1546,12.8089,3.201,3.431,0.9268,10.9474,0.4479,7.5561,1,WebAttack
2.2298,16.7351,13.4933,7.0745,2.7759,10.6991,3.0904,7.7367,39.223,2.3426,1.7253,9.2239,3.343,1.2817,3.9527,2.0525,6.9581,5.4389,16.4664,21.1837,4.6299,15.6342,12.7655,1.6825,0.6907,7.9934,89.5125,8.5775,6.498,7.9932,6.2405,20.0107,13.1631,2.0611,1.0655,2.5833,1.9804,7.9,2.4924,41.5327,0,Benign
3.0887,6.9848,26.7006,6.2183,3.7227,4.9656,6.1264,4.1644,31.4854,6.8702,1.717,8.0321,20.8771,3.1389,4.2016,8.4037,4.091,13.5021,1.7695,18.0068,0.337,7.3419,11.2099,3.5341,50.0733,17.3667,2.1271,1.5611,7.0189,10.0074,7.5587,0.9701,3.3684,21.0389,12.4555,2.9267,3.5634,4.3846,6.1846,2.8353,0,Benign
1.1062,3.3149,24.7345,11.0834,3.4671,5.0568,12.147,6.2859,26.6571,4.0867,17.627,7.6269,2.3032,6.7208,17.7348,5.8535,6.5094,3.4295,12.7328,9.6823,3.0769,5.5891,65.1484,24.5533,6.0318,7.5183,39.1262,8.8417,14.5672,6.4914,4.4333,9.6735,1.5659,6.9678,12.1521,3.4764,6.1232,5.1164,7.41,6.3703,0,Benign
1.4051,23.3068,4.6188,29.6692,9.3584,2.0169,3.3415,4.4148,1.1736,3.4372,6.8119,2.3425,5.6264,13.2721,2.8871,15.1205,22.6071,1.162,1.0365,1.1251,14.5932,12.4065,3.0081,0.9872,5.1499,0.8137,10.7153,6.0473,65.3165,2.8957,10.525,25.1907,5.4367,20.067,4.706,10.7121,7.2226,11.9925,8.8769,5.3358,0,Benign
3.0069,0.7078,0.8609,2.1817,4.1494,4.5835,12.0726,7.1589,16.7667,13.0638,11.8916,18.5165,17.8466,31.3588,11.7244,3.498,6.8963,6.1617,3.6159,12.2785,3.8478,12.958,25.6905,5.0384,1.732,6.7069,18.6795,11.1676,2.3805,2.1903,51.1312,50.2528,70.6745,9.7726,8.6365,7.8681,2.9983,2.0543,9.2134,18.3416,0,Benign
5.2401,2.1206,2.9331,4.4223,3.264,1.1125,13.4576,3.4697,7.2364,7.6007,17.0925,6.1989,7.0147,8.3071,2.4393,6.922,11.002,3.2183,11.6725,4.0655,3.7376,10.0848,12.7638,6.7529,3.3695,26.3712,3.1192,13.7669,9.3425,1.7755,4.9169,2.2472,7.2315,5.4787,6.5939,161.0848,2.5871,10.3567,3.6042,23.2296,0,Benign
26.482,41.4114,13.4353,5.9666,2.0308,2.0347,2.7444,14.5656,0.9485,5.4625,35.987,1.7554,5.3092,4.1043,8.6265,4.4184,2.1913,5.8697,1.4671,5.6044,1.2872,3.0848,43.6475,0.9894,9.8976,13.5172,7.5792,3.2395,9.7804,4.2182,9.6075,17.6407,24.3963,28.8435,1.0226,15.3279,3.8958,0.7743,4.0409,5.8073,0,Benign
20.9073,4.8158,0.5694,88.4769,10.4343,2.6986,7.4462,23.2789,3.0003,8.7212,13.388,2.0944,2.238,19.1083,4.8227,14.1571,11.4254,55.6088,3.8272,6.7158,20.6767,6.0624,3.2773,6.4431,26.0254,8.0617,22.8423,5.2041,21.9383,33.8106,38.1953,6.2564,35.8143,3.0399,87.6745,3.0051,3.1744,4.9407,4.4985,7.1267,0,Benign
11.6108,11.0123,15.5068,18.6973,3.5429,2.5841,13.1415,3.1268,19.4635,12.7524,1.7336,4.1226,4.8803,1.8403,4.6324,15.857,1.8542,3.4314,23.6211,12.2743,5.2999,50.8018,38.8832,13.3719,2.6396,17.7946,7.3016,42.6906,3.9788,5.964,2.8011,1.9891,5.807,25.1407,2.5122,11.4745,1.5493,2.602,14.4348,4.4148,0,Benign
61.8975,4.7585,21.3915,13.5126,7.3652,12.5063,2.2484,3.0075,8.2253,8.2351,8.3128,13.9301,19.5729,4.5001,7.3536,11.6209,11.0273,6.3463,6.0637,8.3966,1.4782,14.4567,11.0833,18.969,15.2832,9.3678,3.6488,16.4137,10.7007,14.3701,12.7648,14.8149,1.8617,11.1731,5.5756,26.7356,16.4534,26.1168,10.2037,2.25,0,Benign
6.8859,9.7496,4.9052,5.0388,9.8456,31.0287,3.7248,9.2624,10.1101,5.7424,1.6046,7.5446,24.7336,34.9506,4.2604,12.0102,52.8743,5.0821,10.2973,12.4391,7.5363,6.3215,4.7144,50.7096,1.2667,5.3066,24.0482,3.3697,5.5421,12.0909,26.6273,0.7699,7.3457,2.768,2.2842,24.4221,4.4822,6.0161,18.068,15.429,0,Benign
16.6055,7.757,14.5881,1.7891,7.3094,8.3195,4.5743,13.2422,31.0433,3.3778,484.6816,152.956,2.7776,5.0512,678.7711,9.1895,29.2532,16.3581,6.5315,15.4786,17.6937,22.5728,3.7493,27.4237,4.5171,6.9329,894.8413,6.851,5.5469,8.7461,1.4452,6.7402,143.4562,3.6917,24.2902,0.4041,4.5781,9.836,267.3679,8.1753,1,ZeroDay_Anomaly
4.8806,31.5916,9.201,2.4135,1.7045,2.5898,13.7967,41.3068,14.6393,19.955,3.2197,38.2027,7.5924,16.6001,5.0029,7.5154,0.8003,4.4463,17.8529,22.0941,39.643,11.5453,17.1664,20.647,70.3416,12.7662,24.4161,2.5892,13.2973,12.4748,4.7874,4.0265,23.165,12.9974,2.8922,16.1158,16.8455,6.7675,18.0884,13.6922,0,Benign
