files_created_sec,files_deleted_sec,files_modified_sec,files_renamed_sec,bytes_written_sec,bytes_read_sec,write_entropy_mean,file_extension_change_rate,access_sensitive_dir_rate,mass_deletion_indicator,encryption_ratio,shadow_copy_access_rate,mft_anomaly_score,symlink_creation_rate,alternate_data_stream_writes,macro_execution_indicators,high_freq_read_write_ratio,temp_folder_exec_rate,system32_modification_rate,Label,Attack_Type
0.7384,0.3251,0.9356,0.6069,0.2751,0.7571,2.5314,0.0311,2.8952,0.9472,0.7782,0.5922,0.3664,0.3239,0.545,0.0938,0.2004,0.3698,0.5793,0,Benign
0.8605,0.3452,4.1811,0.5918,0.9603,0.5935,7.1719,1.0626,0.388,0.6994,0.326,0.768,0.2997,5.7967,1.5588,0.4954,0.5113,0.125,0.8875,1,ZeroDay_FileDrop
0.3099,0.1165,2.6342,2.654,1.2375,0.4229,3.5299,0.8971,0.4724,0.6979,0.2305,1.6665,2.0448,1.9349,0.2005,0.6942,0.3116,1.0504,0.6173,0,Benign
2.7108,1.2858,0.389,0.0283,2.5247,0.2851,4.0186,0.3972,1.6456,0.7819,0.902,1.9477,0.9127,1.7162,0.9731,3.6243,0.773,1.2114,0.4732,0,Benign
0.9882,0.5702,0.4231,0.0587,0.0763,0.0058,3.5616,0.3194,0.0542,1.1433,0.7723,2.1357,0.3412,0.835,0.616,0.7859,0.6024,1.4297,0.4546,0,Benign
0.9477,0.0239,3.5938,0.2596,0.0454,1.7292,2.7528,2.0527,0.8268,0.1775,2.4503,1.3076,1.4888,0.4982,3.9117,2.9951,0.5425,0.3387,0.2849,0,Benign
0.1497,1.3415,0.3911,0.0437,1.2785,2.1674,3.5759,0.6015,0.1688,1.3654,0.0103,2.3837,0.4021,0.8192,0.6605,1.8146,0.8091,3.0609,2.1376,0,Benign
0.4631,95.9054,1.4688,3.7751,0.8176,1.1236,4.0088,0.912,0.2817,8.8299,0.4852,0.0995,5.6629,0.0119,0.3144,0.4492,0.306,0.4282,0.9913,1,Wiper
0.7316,0.4787,0.0892,0.0069,0.1573,2.9746,3.0089,0.0875,0.8791,1.7962,0.036,0.6344,0.0828,0.3213,0.0156,2.065,0.5133,1.6151,0.2592,0,Benign
0.7084,1.2603,1.2002,0.7529,1.9008,1.4443,4.3551,0.4993,0.0581,0.8808,0.2645,0.8021,1.6603,1.1467,0.804,2.3925,0.618,0.3042,0.6815,0,Benign
0.8093,0.825,0.9458,1.4183,2.0079,0.1707,2.995,0.1321,2.7527,0.0908,0.2182,0.0752,0.4052,0.3719,2.195,0.5451,0.807,0.0133,1.7235,0,Benign
2.9914,0.9685,2.2536,1.7649,0.7831,2.6454,7.2483,0.2201,0.3396,0.2791,2.9143,0.072,2.1619,2.7064,1.6868,0.1489,0.552,1.4872,0.7319,1,ZeroDay_FileDrop
3.0842,0.4057,0.9289,1.0897,1.2539,0.9855,3.5038,0.0306,1.961,1.5061,0.2425,0.0545,0.9732,0.5075,3.1003,4.3304,0.5255,9.3439,0.5971,1,FilelessStager
0.2369,1.6848,1.0076,1.2096,0.9972,4.843,4.561,1.8196,0.353,0.884,0.3844,0.3469,0.8927,0.0891,0.5139,0.4196,0.8816,0.0401,0.4982,0,Benign
3.8418,0.538,0.1345,0.6265,2.9193,1.1477,3.8282,0.2499,0.4123,0.0134,0.4022,0.2887,0.2104,2.8219,0.5338,0.1941,0.1097,0.1754,1.1225,0,Benign
0.7362,0.5351,5.4207,0.724,0.2423,2.0748,3.188,0.0953,0.7997,1.1449,2.8827,4.5438,4.1431,0.2153,0.638,1.4373,0.281,0.3749,1.3316,0,Benign
8.1066,1.5732,0.3153,0.1176,0.7106,0.0693,7.4456,0.215,3.6085,1.5141,0.0405,2.0289,0.3357,4.6046,0.2758,0.6388,0.9887,0.1134,0.5727,1,ZeroDay_FileDrop
1.0055,2.9268,0.9019,1.0597,0.2221,0.1686,4.1421,0.0766,1.5971,1.7918,0.3215,0.089,0.3076,0.0767,0.6704,0.4764,0.9469,1.0672,0.348,0,Benign
0.9931,0.8705,0.7581,0.1225,0.6261,0.0361,3.223,4.2065,0.7986,0.2759,2.5896,1.6796,0.2197,0.6938,0.477,0.6985,0.9565,0.0747,1.3242,0,Benign
2.2717,0.1955,0.1325,0.6248,0.1698,0.2797,4.103,0.0347,0.1089,0.0786,1.9488,2.6635,0.0466,0.1281,3.2234,0.1786,0.4333,0.1305,0.339,0,Benign
0.3371,0.0354,0.894,3.1328,0.3277,1.2303,3.0469,1.5589,0.5495,1.0759,0.7821,0.7788,0.111,0.0747,3.6536,0.5142,0.4771,0.2052,1.8389,0,Benign
0.9684,2.3088,31.7327,7.2501,0.482,1.3428,7.6336,5.3739,0.7639,1.0689,2.3379,3.9107,1.2913,2.8959,1.3489,0.4821,0.9527,1.2387,1.3906,1,Ransomware
3.836,0.3828,0.24,1.9979,0.3573,0.3939,3.1175,1.6699,0.1321,0.4019,0.068,0.4086,0.8195,0.902,1.2298,0.1696,0.5413,0.6844,0.1456,0,Benign
2.8634,2.8064,0.3737,0.1544,0.1112,1.7969,3.9749,3.8683,0.1589,0.0943,0.2298,2.5866,0.6749,1.432,0.008,1.2844,0.2201,1.1511,0.7795,0,Benign
1.6437,0.5893,0.3264,0.0492,0.1367,0.0562,4.2012,0.671,0.2034,1.7596,1.0322,0.0664,1.0785,0.0373,0.1687,0.2717,0.6913,0.7904,0.594,0,Benign
2.0428,4.2017,0.1009,0.3511,0.2957,0.3543,3.6579,0.2048,3.4582,0.6528,0.4556,0.18,0.292,0.9764,1.5458,0.6857,0.8301,0.7063,0.7143,0,Benign
0.113,0.5043,3.2876,0.7718,3.0364,46.1646,3.4238,1.1335,0.039,1.165,1.2443,1.6485,0.4042,0.7427,0.3481,1.1098,5.4685,1.162,1.4695,1,DataExfiltration
0.4486,1.7655,2.8197,1.059,0.2422,51.1329,3.3913,2.101,0.343,0.1595,3.8384,0.0394,0.8949,0.6104,0.4599,0.2506,0.7272,0.3463,1.3446,1,DataExfiltration
0.553,1.1315,0.2902,1.118,1.3293,0.9796,2.5923,0.2821,2.2283,1.2963,0.885,0.6811,0.6404,0.3607,0.1917,0.6521,0.5581,0.4448,1.858,0,Benign
0.5561,0.9756,0.5058,0.1547,0.4481,0.6884,3.987,0.8425,15.6565,3.1887,2.3289,0.3161,0.0659,0.0135,2.5028,0.99,0.8464,1.1631,7.8785,1,Persistence_Files
1.7289,1.3047,0.3457,0.9213,0.4051,0.4112,3.4166,1.3877,0.8548,0.9896,0.4463,1.8409,1.812,0.2213,0.3487,0.2114,0.8513,0.3117,1.2655,0,Benign
0.0466,0.0736,2.0682,0.7368,1.1259,0.0281,3.132,0.3149,0.67,1.4817,0.1871,0.3548,0.1387,0.3643,1.5336,0.3933,0.2569,1.2318,1.0726,0,Benign
0.4056,0.1876,1.0407,1.0168,1.1469,29.0759,2.5005,2.7658,1.4859,1.8806,2.4408,1.1716,0.2868,0.4937,0.2237,1.0537,1.9737,0.0183,0.0135,1,DataExfiltration
2.3107,1.7517,0.6581,2.0767,0.4831,1.3699,3.6522,0.3299,1.0219,2.5167,1.8864,0.4972,0.3662,0.1574,0.3016,0.1483,0.5588,0.0395,0.2953,0,Benign
2.0126,1.9686,0.3569,0.0587,0.3686,0.9279,4.8124,0.1051,0.1029,0.6372,0.6987,0.7556,0.8684,1.3562,0.6231,2.037,0.8277,3.9273,0.6516,0,Benign
1.6169,1.1184,0.9876,1.2144,0.0559,0.3907,4.0279,0.0986,1.9056,0.8979,1.3747,0.6813,0.1029,0.1015,3.0027,4.3149,0.1846,5.4107,2.1689,1,FilelessStager
0.0905,1.2089,0.248,0.1126,1.9491,1.9848,4.0131,0.9916,1.1974,0.0608,0.7012,0.2686,3.4495,1.7273,2.0136,3.5477,0.8226,0.169,0.9069,0,Benign
2.1465,2.3229,0.4431,0.6183,1.1181,2.1013,2.6069,0.0502,0.0415,0.9188,0.6774,0.1778,0.3282,2.0124,1.6503,0.897,0.6397,0.7953,1.1564,0,Benign
0.812,0.2342,0.3168,0.5105,0.7459,1.1386,4.144,0.1827,0.2712,0.3382,1.294,0.3998,0.431,3.4194,0.0336,4.1207,0.5113,0.9333,0.6948,0,Benign
0.3066,58.099,1.6434,3.697,0.0746,0.2961,2.7568,3.3281,0.5641,9.427,1.0094,0.1307,7.5235,0.1934,0.8902,1.9155,0.1671,0.4192,0.0511,1,Wiper
1.8444,2.0077,0.1494,1.0305,0.8808,1.4083,3.9152,1.0654,0.7516,0.522,0.011,1.8303,0.4368,1.4468,0.003,2.6856,0.7679,0.1005,0.8577,0,Benign
1.5663,1.0547,2.8465,0.6179,1.2575,0.715,5.1587,0.2734,0.3705,0.6803,0.6076,1.2904,0.3973,0.88,2.2154,1.1538,0.8842,2.2972,0.1195,0,Benign
0.093,0.1597,1.2883,0.0024,0.0089,0.8042,4.4379,0.3384,0.6264,0.9402,0.6115,1.2058,0.8975,0.5763,0.0935,1.4164,0.8492,2.9732,3.057,0,Benign
0.9095,0.6105,0.091,3.7979,0.27,6.8906,2.5712,0.4856,1.0459,0.7905,1.3485,1.5061,0.2281,1.759,1.8137,0.1421,0.8479,0.3319,1.6993,0,Benign
0.5238,0.6926,2.6854,1.8566,0.4067,0.2658,4.6574,4.1652,1.0838,0.3805,0.9718,0.3923,0.5308,0.451,0.0968,0.1706,0.303,2.5055,1.1224,0,Benign
2.8903,1.0943,1.5361,1.4572,0.9211,1.3214,3.2802,0.3069,52.4666,1.3802,0.8336,1.7289,3.893,2.5737,4.9969,5.2752,0.6157,0.7604,5.488,1,Persistence_Files
2.4243,0.2278,0.2646,0.6797,1.6785,0.0861,5.06,0.2951,0.2209,0.2803,0.7549,0.3857,0.8156,0.7135,0.2289,0.1292,0.1006,1.8538,0.594,0,Benign
0.3465,0.3582,0.1687,0.7126,0.2597,0.3224,1.7768,0.6971,1.8895,0.1857,0.112,0.0856,1.0129,0.7925,0.3026,0.1663,0.4514,1.2476,0.1926,0,Benign
1.1961,1.8318,0.0893,0.5256,0.3005,1.1525,3.8328,1.2329,0.191,2.1949,1.2645,0.9846,0.7983,2.4055,0.6151,0.3488,0.3037,0.0184,1.6371,0,Benign
0.376,1.1818,3.0208,0.6516,4.5544,0.0207,2.5226,1.0766,0.1316,0.4509,3.9738,1.409,0.3279,0.2854,2.3627,0.2563,0.3285,2.4786,3.0326,0,Benign
5.7868,4.5761,0.0904,2.6077,2.7042,0.7838,6.6233,0.3703,0.3396,0.8721,0.9039,1.724,0.1481,4.4485,0.7014,0.2003,0.6799,0.3668,1.6976,1,ZeroDay_FileDrop
0.1822,55.8213,0.3362,0.1345,0.6964,3.6394,2.0665,0.384,1.0462,7.0609,0.1275,0.6122,6.4279,1.9964,1.306,1.2449,0.4004,0.6982,0.1156,1,Wiper
0.4932,0.3287,0.2267,0.397,2.0752,0.1022,2.7811,0.5014,0.8815,2.2034,1.4895,2.7841,0.1237,0.6798,0.2284,1.018,0.6413,1.7899,0.4188,0,Benign
0.1628,2.0768,0.0131,1.6174,0.5305,0.5792,2.7917,1.3877,0.5266,0.4413,0.9675,0.8437,0.0134,0.7337,0.2645,0.1376,0.4261,0.109,0.7355,0,Benign
0.1298,1.1095,0.6229,0.602,2.907,1.5752,2.1446,0.0932,1.3134,1.8343,1.3046,9.2002,2.4507,1.3434,2.7549,3.127,0.7047,0.9921,0.152,0,Benign
2.8753,0.9761,0.7153,0.7789,0.3156,0.493,3.3876,0.3063,0.0151,0.1811,0.7836,2.1008,2.7465,0.499,1.0997,0.431,0.363,0.199,0.2522,0,Benign
0.1233,0.158,23.388,14.4969,1.116,0.7133,7.5313,8.4608,0.302,0.1143,1.6201,3.9765,1.6419,0.0436,2.4235,0.0775,0.1731,0.1407,2.2041,1,Ransomware
1.2533,34.6385,1.6687,0.3047,0.8553,0.9869,4.1999,0.6915,0.1488,12.1324,1.2561,2.1995,4.4253,0.6436,1.1944,1.0405,0.554,0.138,0.2296,1,Wiper
0.1935,0.008,0.9285,1.2606,1.6594,1.0193,3.7054,0.1581,0.4347,0.3779,0.8783,0.3573,1.1601,0.2927,0.7267,1.1728,0.3586,0.2183,0.3834,0,Benign
0.7574,0.8327,0.0771,1.5776,0.954,0.6527,3.628,2.7393,1.7134,0.2794,0.0187,1.0013,0.865,0.1556,1.6494,0.4685,0.4437,1.836,1.8372,0,Benign
0.5576,0.5935,1.051,1.1056,1.3499,118.6054,3.3932,0.9307,0.5284,1.1228,2.6581,0.3623,2.8443,0.2675,4.3735,0.0017,6.6782,0.0602,0.4367,1,DataExfiltration
1.3169,0.1717,0.1935,1.8745,2.2693,0.3864,4.0548,1.8593,0.8066,0.1305,3.6445,0.2926,1.4433,0.4837,0.1312,1.4492,0.505,1.1925,1.5992,0,Benign
0.6085,1.2777,1.7544,1.005,1.1772,0.2816,2.742,1.0596,0.4611,2.3242,2.4005,2.154,2.2721,0.3181,0.9255,0.4967,0.3246,0.2417,0.2833,0,Benign
0.233,1.7038,2.4718,0.7855,2.1439,0.9218,3.4375,0.2169,1.1519,1.0093,0.7061,0.7894,1.5048,0.1329,1.2434,6.7885,0.9111,5.8884,1.1545,1,Malicious_Macro
0.0912,0.8391,0.2114,0.2116,1.3782,2.9072,2.4224,0.2036,0.4602,2.8103,0.2275,0.5166,0.2844,0.7257,0.4763,2.3468,0.7884,0.373,1.9904,0,Benign
1.1826,1.1898,1.4736,0.3327,0.0298,1.4061,4.1636,0.2877,2.1043,2.984,0.2553,0.2017,0.7542,0.3903,0.1741,1.265,0.7476,0.687,0.2699,0,Benign
0.9538,0.033,2.0149,0.8226,1.4423,0.0083,3.7489,0.5999,1.0362,1.5247,0.6911,0.1908,0.4886,0.3421,1.1655,0.3938,0.6142,0.0063,0.2743,0,Benign
0.1854,1.0907,2.5714,1.0912,0.782,0.4332,5.1415,0.3838,1.9657,2.978,1.9783,0.7974,0.1857,2.3753,1.1639,1.7026,0.7986,0.0615,0.9967,0,Benign
1.4836,1.7995,0.1821,2.8401,0.0862,78.4508,4.2361,1.7814,0.2686,1.9435,0.5698,0.0413,0.2683,0.9481,0.1169,0.7616,0.6187,2.639,2.4199,1,DataExfiltration
0.911,44.6224,0.7753,0.2251,1.1905,1.8488,2.1901,2.0176,0.9433,9.4501,1.3634,0.4737,6.1961,1.134,1.2545,2.3185,0.2711,0.044,0.6866,1,Wiper
1.2528,2.8539,2.7853,0.7279,0.3662,0.1967,3.6368,0.1115,2.4016,1.0206,0.1447,0.2147,2.4815,1.5258,0.5209,1.1922,0.5022,0.1336,0.4073,0,Benign
0.4021,1.3599,0.5741,0.557,0.5865,0.7575,2.619,0.342,0.4643,2.6206,0.0185,0.1248,1.2535,0.9704,0.5704,0.6978,0.813,0.1214,0.7824,0,Benign
2.4594,0.0244,0.3074,1.289,1.3105,0.2123,2.3247,0.7188,0.5293,0.242,0.3071,0.2675,1.2594,0.4402,1.5998,2.7077,0.1472,3.4661,1.6404,0,Benign
1.0913,1.7767,0.9654,0.0995,0.0679,0.6691,3.885,1.2083,0.2132,2.9819,1.3499,1.342,2.7911,1.0632,1.7061,0.0175,0.4011,0.367,1.6097,0,Benign
0.4586,1.1443,0.5104,0.1201,0.1626,1.0579,4.9046,0.6178,0.2007,1.2435,0.8572,0.968,2.4393,0.826,1.9813,1.0752,0.1133,0.426,0.3186,0,Benign
3.3334,1.8968,1.0249,0.4786,2.3826,0.6367,3.1781,0.6896,0.2614,0.3073,2.3837,0.5285,0.6269,1.7922,0.1222,3.4726,0.6036,0.3361,1.0195,0,Benign
3.0474,0.6419,0.0216,1.1767,0.7222,0.1267,3.2946,0.1316,0.2482,0.0381,0.9513,1.8515,2.7992,1.2648,0.1274,0.8884,0.1021,0.9536,1.1707,0,Benign
1.8029,1.243,0.3538,0.0685,0.2271,0.0482,3.7409,1.0695,1.4076,4.9855,0.5316,0.2122,0.8881,0.8659,0.7712,2.2958,0.8923,1.9461,0.3665,0,Benign
1.7845,0.1366,0.1682,1.3422,0.7899,1.4233,3.067,0.993,0.1177,0.6203,0.4182,0.5225,1.1709,0.6146,0.6808,0.0444,0.4969,0.3987,0.5638,0,Benign
0.3094,0.5502,1.1407,0.293,1.5358,0.3019,4.3328,0.608,0.8269,2.8826,0.1707,2.3577,1.8415,1.5136,4.0376,4.2368,0.114,6.6505,0.3968,1,Malicious_Macro
0.8473,0.8219,3.3717,1.1052,0.5022,0.2822,4.5938,8.0382,1.4857,0.2627,0.3318,0.1908,0.6057,1.5366,0.804,0.8776,0.8585,0.9045,1.0698,0,Benign
1.2249,0.2303,0.0407,0.4952,3.2207,0.076,4.2999,2.1123,0.6648,0.4757,0.1177,0.4269,4.4749,0.9925,0.2813,2.8213,0.3886,0.7457,1.2678,0,Benign
0.1585,0.5811,1.2919,0.7664,0.3565,1.0833,4.0495,0.8695,0.9854,0.5255,0.2917,0.7078,0.9553,1.443,0.1238,0.8177,0.8303,2.5517,2.6675,0,Benign
1.4343,2.1658,2.4374,0.2338,0.8805,1.3657,2.1156,0.9534,1.529,1.8682,0.4673,0.9295,0.1337,0.5656,0.1239,0.0886,0.6725,0.2502,1.6015,0,Benign
0.8762,0.13,0.0117,0.5547,0.4112,0.8951,4.3006,1.2118,1.1669,1.7003,0.7416,0.2057,0.1887,1.4217,0.5354,2.1504,0.6793,0.0535,0.2328,0,Benign
0.2291,0.8989,1.4204,2.3519,1.3773,0.1822,3.6032,1.7361,1.1816,1.3549,1.0199,1.0795,0.3581,0.2224,0.2946,1.5737,0.8575,1.0306,0.3536,0,Benign
0.5532,1.233,1.6634,0.3999,2.1401,0.8809,6.7774,0.0328,0.096,1.2903,1.0599,0.2995,0.5231,6.9473,0.4943,2.214,0.429,2.1501,0.6372,1,ZeroDay_FileDrop
0.3067,0.6899,2.8428,3.4641,0.8707,0.2267,3.1076,0.8864,0.6843,0.9667,0.0895,0.0883,0.4929,1.0218,0.1832,0.1527,0.9164,0.3197,1.8148,0,Benign
1.1798,0.8898,0.5114,0.323,0.4769,1.2597,3.684,2.4333,0.9719,1.6653,0.1774,2.3923,0.0101,0.9346,0.6264,1.6395,0.4201,3.1424,0.673,0,Benign
0.3068,0.2133,1.881,0.8865,0.0546,0.6098,3.0359,2.4882,1.886,1.33,1.5169,1.9652,0.3901,1.0674,0.2836,1.3846,0.2718,0.4688,0.1505,0,Benign
0.0612,2.6366,0.6275,5.5581,0.4199,0.3421,3.2915,0.2802,1.1974,0.9501,0.1967,2.25,1.1893,0.0826,1.972,0.084,0.7503,4.2698,0.125,0,Benign
2.07,1.8363,0.2041,2.0162,0.7914,0.2553,3.2878,0.1297,0.8084,1.047,0.2177,0.7939,1.5219,1.5071,1.6572,1.4123,0.7031,1.7944,2.6635,0,Benign
2.3976,0.2228,0.109,1.4388,1.4373,0.3924,2.9219,1.3186,0.6669,0.2569,0.8465,0.0163,1.8821,0.9218,0.7608,1.2634,0.302,1.2161,0.0412,0,Benign
0.4,0.0863,0.1364,1.1997,0.2241,0.9375,2.1106,0.1275,1.0738,0.3506,0.2059,1.1292,0.2748,0.3021,0.1572,1.8985,0.4016,0.1289,0.6272,0,Benign
2.6027,0.0166,0.0602,0.3271,0.1403,0.2478,3.2005,4.2587,0.5362,0.8639,1.1969,0.0014,1.8292,1.2716,1.8197,6.3998,0.4402,4.4491,1.6955,1,FilelessStager
0.0366,1.7135,0.8055,0.3571,3.0325,0.1017,3.5628,2.4816,4.1986,0.2942,3.5496,0.3044,0.2037,0.8056,1.3574,0.6892,0.2359,2.3097,0.4577,0,Benign
0.706,0.6596,2.6289,0.2341,0.0647,1.9443,2.9735,0.1786,0.9692,6.5568,0.3542,1.7446,5.3555,2.4233,1.7839,1.0044,0.6481,0.3148,0.2786,0,Benign
0.0782,1.5155,1.1872,0.9993,0.8845,3.29,2.6709,0.2988,0.0481,0.8737,1.0751,0.321,1.3365,0.2019,0.5087,0.9666,0.3671,2.919,0.3403,0,Benign
2.626,0.022,1.1542,0.1349,0.3395,0.3808,3.7483,0.0591,0.0743,0.4078,2.0508,0.5126,1.0092,1.9275,1.2938,0.2783,0.5145,0.2958,1.0693,0,Benign
1.2572,0.4209,0.0137,1.7494,1.2649,0.9368,2.3685,1.2666,1.4825,0.434,1.3342,0.8328,1.0708,0.5648,0.0238,0.2546,0.8905,0.3005,0.3524,0,Benign
0.1252,0.4735,0.1724,0.7326,0.0501,0.7353,3.8278,1.1252,0.5138,2.4592,0.2027,1.3483,1.5526,1.9462,2.235,0.0255,0.3045,0.4121,0.0926,0,Benign
0.7793,1.0827,0.3006,1.2724,1.1424,0.7419,2.5457,1.8775,0.006,0.829,0.686,1.0483,2.8083,0.5432,0.6269,0.8491,0.4272,0.5839,1.2293,0,Benign
0.7764,0.1818,0.2779,2.3957,0.3044,1.2124,1.8865,0.039,0.3295,0.6579,0.2768,0.0802,0.42,1.3082,5.5001,0.8775,0.5672,0.6379,1.236,0,Benign
1.165,1.4323,0.4404,0.928,0.6364,0.2316,3.3842,0.3514,0.2869,0.4047,0.0035,2.8222,0.0095,2.6471,0.6832,1.0027,0.9598,0.1812,0.2999,0,Benign
1.5043,0.3244,0.8352,0.3735,0.2719,1.1903,4.4711,0.3237,0.3826,0.2552,0.4678,1.4654,0.4606,2.413,0.4082,1.1556,0.3963,0.9532,0.7085,0,Benign
0.2465,0.6462,40.9636,59.4767,0.006,0.3514,7.8233,6.9656,1.029,0.0003,1.4591,6.3194,0.9311,0.2784,4.5503,1.1229,0.6966,0.6066,0.4859,1,Ransomware
0.3476,1.8039,0.36,0.7907,0.0074,0.0099,4.0205,0.312,2.1556,0.0461,0.391,0.185,0.3133,0.0234,0.079,0.4213,0.5424,0.0981,1.5558,0,Benign
0.1381,0.1417,3.4492,213.3483,0.202,0.8271,7.9121,5.7877,1.1786,0.9998,2.0162,4.4958,0.0951,0.3826,0.1354,2.528,0.8031,2.5667,0.2824,1,Ransomware
0.2035,0.4099,3.8228,0.1613,1.4097,2.2828,2.4811,0.8878,0.8139,1.7605,0.1448,1.4823,1.3506,2.8458,0.9417,3.0489,0.4,0.0956,1.1903,0,Benign
3.0035,0.1633,0.0605,0.5795,0.387,1.3151,2.5329,0.6838,0.4748,3.5063,1.0587,0.479,0.6572,0.5848,3.486,6.6704,0.9351,6.8583,1.871,1,Malicious_Macro
0.6023,0.1611,0.0725,0.0665,1.2621,0.7702,3.7293,1.8865,0.6543,0.6066,0.3614,0.5263,0.0493,0.0893,0.4662,2.1697,0.9773,0.0935,3.1756,0,Benign
1.2798,0.5223,0.1071,0.3881,0.1092,1.3755,3.3598,1.8074,0.4307,1.1755,0.1852,0.3786,0.2566,0.5936,1.0176,0.6282,0.4929,0.5983,1.8758,0,Benign
1.2485,0.2505,0.4127,1.2095,1.456,35.5371,3.4091,0.3466,0.1774,1.0794,1.3185,0.7374,1.1628,0.2193,4.0477,0.1679,6.7368,0.2532,0.1838,1,DataExfiltration
0.8531,1.9254,1.6581,0.2831,0.0786,0.3924,3.8707,0.0442,0.7938,0.3879,0.7198,1.7367,0.8407,2.3824,2.2341,2.0175,0.2062,0.5863,0.0365,0,Benign
0.3704,0.825,0.2788,0.3486,2.7183,0.2058,2.5882,1.5032,1.2845,0.2618,0.5679,0.3249,2.8649,0.2829,0.1253,1.5416,0.7205,0.5846,0.9676,0,Benign
0.5216,1.0393,0.0884,0.15,0.307,0.0326,2.7285,0.3344,4.4617,0.4495,0.8258,1.2852,0.7474,0.0825,0.6654,0.6114,0.8337,0.1966,0.8006,0,Benign
1.2083,1.4172,0.0721,1.2126,3.0999,0.4651,3.284,2.9253,1.4996,0.8053,0.2832,0.1955,1.8825,1.0769,0.0829,0.3789,0.9861,1.0615,0.3461,0,Benign
0.0924,0.4089,1.5677,2.7297,0.8976,0.0621,3.7846,0.3011,0.7183,3.5808,2.6276,0.7938,0.1245,1.1082,3.1578,0.0989,0.5786,1.2756,0.6532,0,Benign
0.669,0.3425,0.1949,2.3895,0.9516,59.7599,3.2056,1.6173,0.1744,0.4721,0.1905,3.5091,1.7174,0.7982,0.1728,2.3745,1.087,0.8051,0.9539,1,DataExfiltration
0.1658,2.4786,2.212,0.2244,0.5315,0.349,3.2178,1.7681,2.1944,0.1061,0.1725,0.8818,1.6466,0.8999,5.3897,0.5359,0.9301,1.9676,1.8419,0,Benign
0.6912,3.0147,0.2073,0.1425,0.7731,2.0592,2.3925,0.6576,0.3081,0.8589,1.5028,0.1281,0.7942,1.0664,0.2354,0.8084,0.687,0.8406,0.6793,0,Benign
2.3389,0.6624,0.1288,1.3775,0.3544,0.4242,4.4388,0.1384,0.1205,1.0387,0.4879,0.4653,0.8796,0.4996,0.2971,0.561,0.8889,2.0167,0.8474,0,Benign
1.2399,0.4533,1.3797,0.7763,0.6858,1.022,3.9662,0.07,0.2081,0.5667,5.8772,0.0845,0.3756,0.485,0.5926,1.3539,0.6808,0.5163,0.595,0,Benign
2.5837,1.9091,1.7005,2.9602,1.2017,0.7901,3.2271,2.236,0.4394,0.0446,1.2618,0.0664,3.344,0.0337,0.1762,0.0056,0.3227,1.0694,0.6592,0,Benign
0.1017,1.744,0.525,0.2981,1.768,1.0303,3.5339,2.6517,31.3316,0.395,1.0463,2.5056,5.0171,2.4211,2.8218,1.0743,0.4483,0.0767,5.5451,1,Persistence_Files
0.1275,0.2541,0.3288,1.0016,0.1584,0.7993,3.8436,0.4271,0.1846,0.8881,0.6975,0.8492,0.0886,0.378,0.2998,4.7942,0.2905,0.648,1.9562,0,Benign
0.2252,1.2567,2.7849,1.4887,0.6756,1.6068,4.1546,0.8824,0.3613,0.3314,0.6452,1.9861,1.2838,3.0441,1.1388,1.4468,0.2966,0.8283,0.5202,0,Benign
1.402,2.3198,0.1892,0.3644,0.2595,0.4109,2.8454,0.9197,0.4823,0.5281,4.063,0.9351,1.8925,0.1119,3.7285,0.798,0.3881,0.1238,0.6191,0,Benign
2.4144,0.4806,0.0619,0.4305,1.0311,0.2954,3.8684,0.0045,0.0708,1.0969,0.4578,0.3677,0.5836,0.4704,1.7743,4.9035,0.6165,3.7873,0.8221,1,Malicious_Macro
0.3636,0.5813,0.0495,2.1395,0.1749,1.8687,2.517,0.0105,0.1368,0.9552,1.0814,0.4964,0.8551,0.7798,0.0745,0.0573,0.4652,0.6969,0.4113,0,Benign
0.753,0.5294,0.5824,0.0266,0.153,0.7792,3.3702,2.6409,1.6505,1.3503,0.6592,0.3917,0.526,3.356,0.9063,0.1019,0.1981,2.2727,0.1181,0,Benign
0.2362,2.2805,0.9268,2.177,0.1752,6.1809,3.7406,0.0516,0.1865,0.6911,2.7868,2.3811,0.5552,0.6785,0.3281,1.7615,6.6879,0.4413,1.6593,1,DataExfiltration
0.142,0.1511,1.1051,0.544,2.7091,0.3846,4.0533,1.4168,0.7131,0.1619,2.5699,0.0166,7.9316,0.2448,0.3199,1.2895,0.797,0.1106,0.0194,0,Benign
1.824,0.3293,0.3978,2.926,3.1928,1.1966,4.6395,0.7142,0.3487,0.0736,1.1869,1.8163,0.1317,0.5902,1.666,1.9289,0.2461,0.5481,2.0201,0,Benign
0.7864,0.1304,1.7114,0.2034,1.1007,0.2395,1.8318,1.2585,0.4718,0.2404,1.4185,0.3059,0.4798,0.7193,0.0274,0.4579,0.7642,0.0811,0.699,0,Benign
1.0145,0.9425,1.3804,1.1379,0.0502,1.8678,3.9025,1.2072,0.0514,0.9124,1.137,0.1256,0.6728,1.1373,2.1296,0.6082,0.6137,5.6317,0.6309,0,Benign
0.3758,0.5784,0.301,1.3265,0.6707,1.0804,3.7907,0.8695,0.4773,0.1159,3.0356,0.1442,0.182,0.8739,0.0771,0.4024,0.6733,0.2375,1.0608,0,Benign
